CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_segment,RFM_score,RFM_class
15993.0,9,543,2777.67,5,5,5,555,15,platinum
15994.0,55,32,414.27,3,3,2,332,8,gold
15996.0,88,127,1032.58,2,5,4,254,11,gold
15998.0,37,504,3080.22,3,5,5,355,13,platinum
16000.0,3,9,12393.7,5,1,5,515,11,gold
16003.0,30,103,2735.37,4,4,5,445,13,platinum
16005.0,12,201,578.71,5,5,3,553,13,platinum
16006.0,211,8,101.4,1,1,1,111,3,silver
16007.0,48,381,1693.81,3,5,4,354,12,platinum
16008.0,24,33,478.78,4,3,2,432,9,gold
16009.0,22,82,972.11,4,4,4,444,12,platinum
16010.0,246,79,392.4,1,4,2,142,7,silver
16011.0,8,210,3352.96,5,5,5,555,15,platinum
16012.0,35,94,1415.29,3,4,4,344,11,gold
16013.0,4,139,37130.6,5,5,5,555,15,platinum
16014.0,38,138,646.83,3,5,3,353,11,gold
16015.0,4,181,704.55,5,5,3,553,13,platinum
16016.0,3,224,1465.51,5,5,4,554,14,platinum
16017.0,47,32,211.88,3,3,1,331,7,silver
16018.0,39,28,408.90000000000003,3,2,2,322,7,silver
16019.0,47,160,3786.2400000000002,3,5,5,355,13,platinum
16020.0,17,46,851.01,4,3,3,433,10,gold
16022.0,260,71,602.63,1,4,3,143,8,gold
16023.0,46,101,719.81,3,4,3,343,10,gold
16024.0,12,63,251.03,5,4,2,542,11,gold
16025.0,30,28,439.65999999999997,4,2,2,422,8,gold
16026.0,43,32,236.09,3,3,1,331,7,silver
16027.0,92,16,934.62,2,2,4,224,8,gold
16029.0,39,241,80850.84,3,5,5,355,13,platinum
16030.0,310,29,331.24,1,2,2,122,5,silver
16031.0,92,98,547.9,2,4,3,243,9,gold
16033.0,6,1128,8778.82,5,5,5,555,15,platinum
16034.0,196,22,437.7,1,2,2,122,5,silver
16036.0,87,55,758.92,2,3,3,233,8,gold
16037.0,270,39,855.02,1,3,3,133,7,silver
16038.0,8,26,471.78000000000003,5,2,2,522,9,gold
16040.0,65,65,1313.55,3,4,4,344,11,gold
16041.0,31,6,3166.4,4,1,5,415,10,gold
16042.0,22,70,1177.47,4,4,4,444,12,platinum
16043.0,38,39,773.99,3,3,3,333,9,gold
16045.0,120,83,1340.7,2,4,4,244,10,gold
16048.0,373,8,256.44,1,1,2,112,4,silver
16049.0,40,299,1074.81,3,5,4,354,12,platinum
16050.0,174,10,137.9,2,1,1,211,4,silver
16052.0,54,34,362.06,3,3,2,332,8,gold
16053.0,33,84,1511.95,4,4,4,444,12,platinum
16054.0,145,70,783.9,2,4,3,243,9,gold
16055.0,221,8,134.8,1,1,1,111,3,silver
16056.0,45,66,650.75,3,4,3,343,10,gold
16057.0,16,121,2263.12,4,5,5,455,14,platinum
16059.0,66,178,1453.16,3,5,4,354,12,platinum
16062.0,10,64,1153.62,5,4,4,544,13,platinum
16063.0,260,23,335.32,1,2,2,122,5,silver
16065.0,365,73,367.14,1,4,2,142,7,silver
16066.0,17,101,1521.04,4,4,4,444,12,platinum
16070.0,22,33,852.15,4,3,3,433,10,gold
16071.0,45,21,326.24,3,2,2,322,7,silver
16072.0,288,23,584.3199999999999,1,2,3,123,6,silver
16073.0,297,1,122.39999999999999,1,1,1,111,3,silver
16076.0,3,129,2234.73,5,5,5,555,15,platinum
16078.0,284,1,79.2,1,1,1,111,3,silver
16079.0,17,21,1352.0,4,2,4,424,10,gold
16080.0,82,10,217.16,2,1,1,211,4,silver
16081.0,56,223,2799.42,3,5,5,355,13,platinum
16083.0,101,31,1317.62,2,3,4,234,9,gold
16084.0,299,38,436.18,1,3,2,132,6,silver
16085.0,23,167,981.51,4,5,4,454,13,platinum
16086.0,59,39,1121.39,3,3,4,334,10,gold
16091.0,155,18,315.06,2,2,2,222,6,silver
16092.0,115,51,817.86,2,3,3,233,8,gold
16093.0,107,1,17.0,2,1,1,211,4,silver
16094.0,12,63,1078.23,5,4,4,544,13,platinum
16096.0,264,12,320.62,1,1,2,112,4,silver
16097.0,240,10,185.04999999999998,1,1,1,111,3,silver
16098.0,88,67,2005.63,2,4,4,244,10,gold
16099.0,50,39,731.9,3,3,3,333,9,gold
16101.0,71,76,1290.7,3,4,4,344,11,gold
16102.0,42,57,1842.14,3,3,4,334,10,gold
16103.0,7,48,1429.64,5,3,4,534,12,platinum
16104.0,62,28,298.21,3,2,2,322,7,silver
16105.0,249,13,336.96,1,1,2,112,4,silver
16106.0,66,6,108.38,3,1,1,311,5,silver
16107.0,18,31,3204.1600000000003,4,3,5,435,12,platinum
16108.0,85,48,842.5,2,3,3,233,8,gold
16109.0,219,18,611.88,1,2,3,123,6,silver
16110.0,45,342,1320.95,3,5,4,354,12,platinum
16112.0,143,16,195.73999999999998,2,2,1,221,5,silver
16113.0,183,30,161.38,1,3,1,131,5,silver
16114.0,171,8,135.75000000000003,2,1,1,211,4,silver
16115.0,10,279,1660.8799999999999,5,5,4,554,14,platinum
16116.0,212,34,612.78,1,3,3,133,7,silver
16117.0,190,30,232.21,1,3,1,131,5,silver
16119.0,8,16,423.36,5,2,2,522,9,gold
16120.0,59,30,1309.14,3,3,4,334,10,gold
16121.0,57,204,854.66,3,5,3,353,11,gold
16122.0,73,38,684.4200000000001,2,3,3,233,8,gold
16123.0,52,16,307.78,3,2,2,322,7,silver
16124.0,317,11,249.0,1,1,2,112,4,silver
16125.0,367,13,289.35,1,1,2,112,4,silver
16126.0,29,117,6287.77,4,4,5,445,13,platinum
16127.0,39,40,656.25,3,3,3,333,9,gold
16128.0,18,89,1880.22,4,4,4,444,12,platinum
16131.0,52,78,3506.54,3,4,5,345,12,platinum
16133.0,4,338,14589.04,5,5,5,555,15,platinum
16134.0,22,35,618.09,4,3,3,433,10,gold
16135.0,263,21,517.55,1,2,3,123,6,silver
16136.0,60,37,709.38,3,3,3,333,9,gold
16139.0,19,31,635.41,4,3,3,433,10,gold
16140.0,66,35,725.18,3,3,3,333,9,gold
16141.0,88,30,620.4,2,3,3,233,8,gold
16142.0,250,37,535.34,1,3,3,133,7,silver
16143.0,3,117,2424.94,5,4,5,545,14,platinum
16144.0,247,1,175.2,1,1,1,111,3,silver
16145.0,9,224,3799.4900000000002,5,5,5,555,15,platinum
16146.0,157,29,734.13,2,2,3,223,7,silver
16147.0,134,22,375.0,2,2,2,222,6,silver
16148.0,296,1,76.32000000000001,1,1,1,111,3,silver
16149.0,5,18,280.52,5,2,2,522,9,gold
16150.0,43,117,2053.02,3,4,4,344,11,gold
16152.0,269,29,1829.04,1,2,4,124,7,silver
16153.0,50,89,1824.23,3,4,4,344,11,gold
16156.0,9,128,3092.04,5,5,5,555,15,platinum
16157.0,16,18,656.69,4,2,3,423,9,gold
16159.0,282,14,348.2,1,1,2,112,4,silver
16160.0,65,20,1025.44,3,2,4,324,9,gold
16161.0,2,471,5533.67,5,5,5,555,15,platinum
16162.0,252,2,37.4,1,1,1,111,3,silver
16163.0,232,6,856.6,1,1,3,113,5,silver
16164.0,17,34,822.48,4,3,3,433,10,gold
16168.0,11,98,3787.6,5,4,5,545,14,platinum
16169.0,8,85,1822.97,5,4,4,544,13,platinum
16170.0,51,125,1885.05,3,5,4,354,12,platinum
16171.0,59,3,73.2,3,1,1,311,5,silver
16172.0,95,69,1140.21,2,4,4,244,10,gold
16173.0,16,84,1418.32,4,4,4,444,12,platinum
16174.0,126,23,1009.5500000000001,2,2,4,224,8,gold
16175.0,94,58,1037.59,2,4,4,244,10,gold
16177.0,50,15,331.95,3,2,2,322,7,silver
16178.0,138,8,197.9,2,1,1,211,4,silver
16179.0,61,11,215.83,3,1,1,311,5,silver
16180.0,100,162,10254.18,2,5,5,255,12,platinum
16181.0,73,11,305.54,2,1,2,212,5,silver
16182.0,72,28,6617.65,3,2,5,325,10,gold
16183.0,67,15,338.71000000000004,3,2,2,322,7,silver
16184.0,64,45,1158.79,3,3,4,334,10,gold
16185.0,17,31,529.41,4,3,3,433,10,gold
16186.0,23,218,4006.94,4,5,5,455,14,platinum
16187.0,32,295,6911.4400000000005,4,5,5,455,14,platinum
16188.0,45,67,981.86,3,4,4,344,11,gold
16189.0,16,11,215.48,4,1,1,411,6,silver
16190.0,40,6,215.08,3,1,1,311,5,silver
16191.0,3,134,5180.52,5,5,5,555,15,platinum
16193.0,237,19,314.45,1,2,2,122,5,silver
16198.0,75,15,400.68100000000004,2,2,2,222,6,silver
16200.0,4,172,1068.8700000000001,5,5,4,554,14,platinum
16201.0,3,111,1863.47,5,4,4,544,13,platinum
16202.0,361,18,365.27,1,2,2,122,5,silver
16203.0,59,35,592.9,3,3,3,333,9,gold
16204.0,23,50,384.18,4,3,2,432,9,gold
16205.0,31,97,757.63,4,4,3,443,11,gold
16206.0,55,63,537.0600000000001,3,4,3,343,10,gold
16207.0,25,19,394.38,4,2,2,422,8,gold
16208.0,45,66,664.26,3,4,3,343,10,gold
16209.0,89,46,2262.62,2,3,5,235,10,gold
16210.0,2,123,21086.3,5,5,5,555,15,platinum
16211.0,89,23,547.02,2,2,3,223,7,silver
16212.0,19,41,690.34,4,3,3,433,10,gold
16213.0,79,6,159.0,2,1,1,211,4,silver
16214.0,171,44,1062.75,2,3,4,234,9,gold
16215.0,81,14,242.35,2,1,1,211,4,silver
16216.0,267,37,914.9300000000001,1,3,3,133,7,silver
16217.0,235,15,304.25,1,2,2,122,5,silver
16218.0,30,84,3084.68,4,4,5,445,13,platinum
16221.0,37,95,860.86,3,4,3,343,10,gold
16222.0,318,122,773.5500000000001,1,5,3,153,9,gold
16224.0,57,96,1295.3,3,4,4,344,11,gold
16225.0,45,134,1096.32,3,5,4,354,12,platinum
16226.0,203,8,255.12,1,1,2,112,4,silver
16227.0,225,6,314.22,1,1,2,112,4,silver
16229.0,87,47,1010.6,2,3,4,234,9,gold
16230.0,190,35,542.03,1,3,3,133,7,silver
16232.0,44,37,990.88,3,3,4,334,10,gold
16233.0,71,22,536.6800000000001,3,2,3,323,8,gold
16235.0,41,46,867.31,3,3,3,333,9,gold
16236.0,78,20,432.2,2,2,2,222,6,silver
16239.0,57,19,414.2,3,2,2,322,7,silver
16240.0,24,135,3718.8,4,5,5,455,14,platinum
16241.0,10,655,2590.31,5,5,5,555,15,platinum
16242.0,8,292,3579.86,5,5,5,555,15,platinum
16243.0,34,51,409.1,3,3,2,332,8,gold
16244.0,212,91,1522.75,1,4,4,144,9,gold
16245.0,24,90,1413.66,4,4,4,444,12,platinum
16247.0,170,16,114.56,2,2,1,221,5,silver
16248.0,62,7,152.94,3,1,1,311,5,silver
16249.0,53,69,1800.07,3,4,4,344,11,gold
16250.0,261,24,389.44,1,2,2,122,5,silver
16253.0,67,123,3683.86,3,5,5,355,13,platinum
16255.0,17,270,2619.91,4,5,5,455,14,platinum
16256.0,267,13,752.4300000000001,1,1,3,113,5,silver
16257.0,177,2,46.95,2,1,1,211,4,silver
16258.0,45,135,5203.51,3,5,5,355,13,platinum
16260.0,51,18,1035.45,3,2,4,324,9,gold
16261.0,17,119,728.54,4,4,3,443,11,gold
16265.0,9,258,5447.0,5,5,5,555,15,platinum
16266.0,74,61,861.89,2,4,3,243,9,gold
16268.0,71,45,667.65,3,3,3,333,9,gold
16270.0,353,54,1141.24,1,3,4,134,8,gold
16271.0,3,130,1404.64,5,5,4,554,14,platinum
16272.0,117,25,411.7,2,2,2,222,6,silver
16274.0,373,65,351.75,1,4,2,142,7,silver
16275.0,197,33,559.87,1,3,3,133,7,silver
16276.0,177,6,810.6000000000001,2,1,3,213,6,silver
16278.0,100,23,566.38,2,2,3,223,7,silver
16279.0,21,106,1502.78,4,4,4,444,12,platinum
16281.0,72,17,2062.06,3,2,5,325,10,gold
16282.0,340,11,168.3,1,1,1,111,3,silver
16283.0,6,166,1570.81,5,5,4,554,14,platinum
16284.0,31,103,812.68,4,4,3,443,11,gold
16287.0,170,8,142.5,2,1,1,211,4,silver
16292.0,122,17,302.25,2,2,2,222,6,silver
16293.0,22,118,2248.9900000000002,4,4,5,445,13,platinum
16295.0,10,79,1328.55,5,4,4,544,13,platinum
16297.0,269,20,301.9,1,2,2,122,5,silver
16298.0,23,27,598.2,4,2,3,423,9,gold
16302.0,127,11,233.22,2,1,1,211,4,silver
16303.0,26,162,5360.63,4,5,5,455,14,platinum
16305.0,139,22,361.21999999999997,2,2,2,222,6,silver
16306.0,214,41,632.27,1,3,3,133,7,silver
16308.0,38,4,2560.0,3,1,5,315,9,gold
16309.0,106,42,706.57,2,3,3,233,8,gold
16311.0,18,37,616.26,4,3,3,433,10,gold
16313.0,3,16,274.15000000000003,5,2,2,522,9,gold
16315.0,331,14,226.37,1,1,1,111,3,silver
16316.0,64,151,2938.91,3,5,5,355,13,platinum
16317.0,120,69,1341.65,2,4,4,244,10,gold
16318.0,35,19,328.15,3,2,2,322,7,silver
16319.0,218,3,404.40000000000003,1,1,2,112,4,silver
16320.0,172,56,1038.46,2,3,4,234,9,gold
16321.0,72,12,373.65000000000003,3,1,2,312,6,silver
16322.0,1,37,326.75,5,3,2,532,10,gold
16323.0,196,1,207.50000000000003,1,1,1,111,3,silver
16324.0,128,111,408.59000000000003,2,4,2,242,8,gold
16325.0,47,18,594.24,3,2,3,323,8,gold
16326.0,6,300,3039.2200000000003,5,5,5,555,15,platinum
16327.0,14,317,3820.27,5,5,5,555,15,platinum
16330.0,18,39,251.91,4,3,2,432,9,gold
16332.0,28,151,1582.8,4,5,4,454,13,platinum
16333.0,8,45,26626.8,5,3,5,535,13,platinum
16337.0,37,10,151.05,3,1,1,311,5,silver
16338.0,157,11,214.79999999999998,2,1,1,211,4,silver
16339.0,284,18,94.05,1,2,1,121,4,silver
16340.0,107,141,534.31,2,5,3,253,10,gold
16341.0,25,77,1971.87,4,4,4,444,12,platinum
16342.0,75,15,322.41,2,2,2,222,6,silver
16343.0,16,43,328.58,4,3,2,432,9,gold
16344.0,158,2,101.10000000000001,2,1,1,211,4,silver
16345.0,44,37,565.46,3,3,3,333,9,gold
16347.0,11,85,847.45,5,4,3,543,12,platinum
16348.0,32,222,1415.65,4,5,4,454,13,platinum
16349.0,291,9,53.5,1,1,1,111,3,silver
16350.0,21,57,1116.47,4,3,4,434,11,gold
16351.0,333,8,153.9,1,1,1,111,3,silver
16352.0,18,28,494.44,4,2,3,423,9,gold
16353.0,4,94,6675.71,5,4,5,545,14,platinum
16354.0,63,39,395.8,3,3,2,332,8,gold
16356.0,198,31,211.77,1,3,1,131,5,silver
16357.0,33,34,658.88,4,3,3,433,10,gold
16358.0,1,109,2027.5,5,4,4,544,13,platinum
16359.0,7,66,1750.92,5,4,4,544,13,platinum
16360.0,5,636,3450.41,5,5,5,555,15,platinum
16361.0,10,104,891.21,5,4,3,543,12,platinum
16362.0,32,77,709.99,4,4,3,443,11,gold
16363.0,53,5,109.36000000000001,3,1,1,311,5,silver
16364.0,12,52,705.79,5,3,3,533,11,gold
16365.0,18,51,1540.42,4,3,4,434,11,gold
16366.0,19,18,327.3,4,2,2,422,8,gold
16367.0,37,127,800.67,3,5,3,353,11,gold
16368.0,2,69,479.91,5,4,2,542,11,gold
16369.0,18,117,1545.41,4,4,4,444,12,platinum
16370.0,82,221,1301.91,2,5,4,254,11,gold
16372.0,33,92,355.73,4,4,2,442,10,gold
16374.0,66,109,466.73,3,4,2,342,9,gold
16376.0,9,122,974.96,5,5,4,554,14,platinum
16377.0,267,5,676.2,1,1,3,113,5,silver
16378.0,247,23,362.95,1,2,2,122,5,silver
16379.0,4,108,2157.4,5,4,5,545,14,platinum
16380.0,61,31,1743.1499999999999,3,3,4,334,10,gold
16383.0,75,98,643.76,2,4,3,243,9,gold
16384.0,90,33,584.5,2,3,3,233,8,gold
16385.0,60,57,554.86,3,3,3,333,9,gold
16386.0,29,81,302.57,4,4,2,442,10,gold
16387.0,323,4,94.36,1,1,1,111,3,silver
16389.0,53,34,1382.07,3,3,4,334,10,gold
16392.0,270,43,217.89,1,3,1,131,5,silver
16393.0,2,327,3040.96,5,5,5,555,15,platinum
16394.0,57,83,1555.34,3,4,4,344,11,gold
16395.0,61,206,1482.06,3,5,4,354,12,platinum
16398.0,154,82,1705.8,2,4,4,244,10,gold
16399.0,19,72,408.02,4,4,2,442,10,gold
16400.0,95,29,303.93,2,2,2,222,6,silver
16401.0,1,186,4098.32,5,5,5,555,15,platinum
16402.0,265,57,293.45,1,3,2,132,6,silver
16403.0,312,10,177.5,1,1,1,111,3,silver
16404.0,70,23,443.05,3,2,2,322,7,silver
16405.0,302,5,167.25,1,1,1,111,3,silver
16406.0,19,58,154.35,4,4,1,441,9,gold
16407.0,13,168,2079.68,5,5,5,555,15,platinum
16409.0,36,231,2022.98,3,5,4,354,12,platinum
16411.0,19,44,211.7,4,3,1,431,8,gold
16412.0,54,30,135.99,3,3,1,331,7,silver
16413.0,57,31,262.2,3,3,2,332,8,gold
16414.0,22,7,126.25,4,1,1,411,6,silver
16415.0,44,47,200.27,3,3,1,331,7,silver
16416.0,27,71,1051.4,4,4,4,444,12,platinum
16418.0,45,95,631.12,3,4,3,343,10,gold
16419.0,113,50,958.71,2,3,4,234,9,gold
16422.0,17,369,34684.4,4,5,5,455,14,platinum
16423.0,25,18,346.12,4,2,2,422,8,gold
16424.0,191,5,133.56,1,1,1,111,3,silver
16425.0,302,21,302.7,1,2,2,122,5,silver
16426.0,2,353,1863.76,5,5,4,554,14,platinum
16427.0,263,9,241.06,1,1,1,111,3,silver
16429.0,106,2,284.55,2,1,2,212,5,silver
16430.0,57,6,300.85,3,1,2,312,6,silver
16431.0,213,76,623.28,1,4,3,143,8,gold
16432.0,64,8,287.4,3,1,2,312,6,silver
16433.0,28,17,184.26,4,2,1,421,7,silver
16434.0,29,107,1511.8,4,4,4,444,12,platinum
16438.0,6,132,798.35,5,5,3,553,13,platinum
16440.0,8,282,3640.67,5,5,5,555,15,platinum
16441.0,67,24,381.2,3,2,2,322,7,silver
16442.0,2,171,609.3,5,5,3,553,13,platinum
16444.0,46,84,654.67,3,4,3,343,10,gold
16445.0,34,63,230.51,3,4,1,341,8,gold
16446.0,206,2,2.9,1,1,1,111,3,silver
16447.0,136,34,255.91,2,3,2,232,7,silver
16448.0,198,19,182.99,1,2,1,121,4,silver
16449.0,198,40,707.69,1,3,3,133,7,silver
16450.0,150,11,311.92,2,1,2,212,5,silver
16451.0,88,14,266.97,2,1,2,212,5,silver
16454.0,45,2,6.9,3,1,1,311,5,silver
16455.0,64,99,1841.18,3,4,4,344,11,gold
16456.0,99,110,2158.18,2,4,5,245,11,gold
16457.0,218,9,208.36,1,1,1,111,3,silver
16458.0,3,202,3482.7400000000002,5,5,5,555,15,platinum
16460.0,28,132,811.23,4,5,3,453,12,platinum
16461.0,178,32,142.92,2,3,1,231,6,silver
16462.0,74,3,136.0,2,1,1,211,4,silver
16463.0,21,82,1422.4,4,4,4,444,12,platinum
16464.0,20,230,1298.66,4,5,4,454,13,platinum
16466.0,34,146,1595.96,3,5,4,354,12,platinum
16468.0,74,2,74.9,2,1,1,211,4,silver
16469.0,24,171,625.42,4,5,3,453,12,platinum
16470.0,52,164,752.77,3,5,3,353,11,gold
16471.0,275,13,223.95000000000002,1,1,1,111,3,silver
16473.0,165,18,316.11,2,2,2,222,6,silver
16474.0,7,337,1810.65,5,5,4,554,14,platinum
16475.0,88,28,544.3,2,2,3,223,7,silver
16477.0,64,146,2494.46,3,5,5,355,13,platinum
16478.0,25,17,331.0,4,2,2,422,8,gold
16479.0,10,35,300.83,5,3,2,532,10,gold
16480.0,76,53,769.29,2,3,3,233,8,gold
16482.0,16,18,220.62,4,2,1,421,7,silver
16483.0,192,19,139.35,1,2,1,121,4,silver
16484.0,174,25,404.3,2,2,2,222,6,silver
16485.0,77,42,363.65,2,3,2,232,7,silver
16488.0,33,29,498.8,4,2,3,423,9,gold
16491.0,47,39,731.5,3,3,3,333,9,gold
16493.0,80,56,1351.63,2,3,4,234,9,gold
16494.0,297,50,826.53,1,3,3,133,7,silver
16495.0,3,88,648.26,5,4,3,543,12,platinum
16496.0,9,95,1599.52,5,4,4,544,13,platinum
16497.0,50,136,2965.69,3,5,5,355,13,platinum
16498.0,161,15,100.97,2,2,1,221,5,silver
16499.0,360,19,365.45,1,2,2,122,5,silver
16500.0,5,11,400.86,5,1,2,512,8,gold
16503.0,107,84,1431.93,2,4,4,244,10,gold
16504.0,25,83,465.88,4,4,2,442,10,gold
16505.0,32,4,777.6,4,1,3,413,8,gold
16506.0,20,3,90.30000000000001,4,1,1,411,6,silver
16509.0,297,13,363.7,1,1,2,112,4,silver
16510.0,372,13,248.1,1,1,1,111,3,silver
16511.0,22,159,918.33,4,5,3,453,12,platinum
16513.0,5,35,874.59,5,3,3,533,11,gold
16515.0,52,111,1624.14,3,4,4,344,11,gold
16516.0,30,6,101.69999999999999,4,1,1,411,6,silver
16517.0,277,17,162.7,1,2,1,121,4,silver
16518.0,61,40,484.32,3,3,2,332,8,gold
16519.0,25,13,215.07999999999998,4,1,1,411,6,silver
16520.0,186,156,1046.57,1,5,4,154,10,gold
16523.0,2,290,9418.470000000001,5,5,5,555,15,platinum
16525.0,2,183,13027.45,5,5,5,555,15,platinum
16526.0,172,15,290.36,2,2,2,222,6,silver
16527.0,81,14,228.06,2,1,1,211,4,silver
16528.0,4,17,244.41,5,2,1,521,8,gold
16529.0,190,30,455.25,1,3,2,132,6,silver
16531.0,22,77,1244.59,4,4,4,444,12,platinum
16532.0,18,4,6748.8,4,1,5,415,10,gold
16533.0,19,176,1082.81,4,5,4,454,13,platinum
16535.0,5,31,593.75,5,3,3,533,11,gold
16536.0,110,54,548.12,2,3,3,233,8,gold
16539.0,3,45,1388.81,5,3,4,534,12,platinum
16542.0,54,5,119.62,3,1,1,311,5,silver
16545.0,165,3,339.3,2,1,2,212,5,silver
16546.0,291,25,787.15,1,2,3,123,6,silver
16549.0,10,925,4034.9,5,5,5,555,15,platinum
16550.0,109,251,2298.97,2,5,5,255,12,platinum
16551.0,96,32,922.12,2,3,3,233,8,gold
16552.0,243,17,379.73,1,2,2,122,5,silver
16553.0,163,84,5719.82,2,4,5,245,11,gold
16554.0,42,52,837.1,3,3,3,333,9,gold
16555.0,35,17,285.89,3,2,2,322,7,silver
16556.0,67,207,3313.79,3,5,5,355,13,platinum
16557.0,24,11,281.85,4,1,2,412,7,silver
16558.0,1,460,8338.49,5,5,5,555,15,platinum
16560.0,27,56,841.41,4,3,3,433,10,gold
16561.0,6,31,511.12,5,3,3,533,11,gold
16563.0,54,19,1077.74,3,2,4,324,9,gold
16565.0,364,3,173.7,1,1,1,111,3,silver
16566.0,15,18,614.66,4,2,3,423,9,gold
16567.0,194,35,865.6,1,3,3,133,7,silver
16569.0,3,5,124.2,5,1,1,511,7,silver
16570.0,15,126,3738.4,4,5,5,455,14,platinum
16571.0,27,87,1421.69,4,4,4,444,12,platinum
16572.0,127,57,1009.6,2,3,4,234,9,gold
16573.0,85,42,663.61,2,3,3,233,8,gold
16574.0,71,28,451.44,3,2,2,322,7,silver
16581.0,183,9,105.84,1,1,1,111,3,silver
16582.0,113,6,313.62,2,1,2,212,5,silver
16583.0,374,14,233.45,1,1,1,111,3,silver
16584.0,80,28,936.08,2,2,4,224,8,gold
16586.0,249,8,463.95,1,1,2,112,4,silver
16587.0,232,13,225.15,1,1,1,111,3,silver
16589.0,71,33,459.24,3,3,2,332,8,gold
16591.0,69,10,213.5,3,1,1,311,5,silver
16592.0,4,216,4113.68,5,5,5,555,15,platinum
16593.0,51,27,330.03,3,2,2,322,7,silver
16594.0,75,53,181.09,2,3,1,231,6,silver
16595.0,61,85,360.16,3,4,2,342,9,gold
16596.0,16,12,250.15,4,1,2,412,7,silver
16597.0,4,7,90.04,5,1,1,511,7,silver
16598.0,286,10,145.04999999999998,1,1,1,111,3,silver
16600.0,4,62,813.52,5,4,3,543,12,platinum
16601.0,41,30,242.7,3,3,1,331,7,silver
16602.0,36,29,528.08,3,2,3,323,8,gold
16603.0,75,34,482.47,2,3,2,232,7,silver
16607.0,18,172,3347.71,4,5,5,455,14,platinum
16609.0,15,276,5493.46,4,5,5,455,14,platinum
16610.0,219,6,75.66,1,1,1,111,3,silver
16611.0,186,10,129.49,1,1,1,111,3,silver
16612.0,33,66,1187.66,4,4,4,444,12,platinum
16613.0,70,30,618.59,3,3,3,333,9,gold
16614.0,183,26,506.19,1,2,3,123,6,silver
16616.0,15,33,500.42,4,3,3,433,10,gold
16617.0,236,5,151.85,1,1,1,111,3,silver
16618.0,31,96,2647.59,4,4,5,445,13,platinum
16619.0,264,14,226.21,1,1,1,111,3,silver
16620.0,4,9,178.96,5,1,1,511,7,silver
16621.0,52,29,813.48,3,2,3,323,8,gold
16623.0,246,5,129.45,1,1,1,111,3,silver
16624.0,81,48,810.5699999999999,2,3,3,233,8,gold
16625.0,275,23,333.08,1,2,2,122,5,silver
16626.0,1,179,4413.1,5,5,5,555,15,platinum
16627.0,79,20,322.8,2,2,2,222,6,silver
16628.0,30,117,2188.05,4,4,5,445,13,platinum
16629.0,74,60,408.63,2,4,2,242,8,gold
16633.0,17,152,2883.1,4,5,5,455,14,platinum
16634.0,223,9,217.9,1,1,1,111,3,silver
16637.0,32,69,1154.47,4,4,4,444,12,platinum
16638.0,23,94,1680.72,4,4,4,444,12,platinum
16639.0,31,50,1257.51,4,3,4,434,11,gold
16641.0,106,12,231.10000000000002,2,1,1,211,4,silver
16642.0,5,34,688.33,5,3,3,533,11,gold
16643.0,246,27,487.51,1,2,3,123,6,silver
16644.0,178,62,833.78,2,4,3,243,9,gold
16647.0,170,14,214.06,2,1,1,211,4,silver
16648.0,43,19,290.65999999999997,3,2,2,322,7,silver
16650.0,72,24,518.42,3,2,3,323,8,gold
16652.0,59,118,6773.97,3,4,5,345,12,platinum
16653.0,16,69,1212.66,4,4,4,444,12,platinum
16654.0,141,29,601.27,2,2,3,223,7,silver
16655.0,18,258,3789.52,4,5,5,455,14,platinum
16656.0,22,73,8625.8,4,4,5,445,13,platinum
16657.0,10,192,874.43,5,5,3,553,13,platinum
16658.0,368,8,123.24,1,1,1,111,3,silver
16659.0,189,2,39.12,1,1,1,111,3,silver
16660.0,16,16,1267.6499999999999,4,2,4,424,10,gold
16665.0,362,9,135.39999999999998,1,1,1,111,3,silver
16666.0,19,32,118.98,4,3,1,431,8,gold
16667.0,68,52,567.1800000000001,3,3,3,333,9,gold
16668.0,15,20,306.71999999999997,4,2,2,422,8,gold
16669.0,24,156,1348.88,4,5,4,454,13,platinum
16670.0,17,252,4095.9,4,5,5,455,14,platinum
16671.0,28,6,1692.27,4,1,4,414,9,gold
16672.0,2,114,8134.9400000000005,5,4,5,545,14,platinum
16674.0,55,93,304.24,3,4,2,342,9,gold
16676.0,34,89,1592.1200000000001,3,4,4,344,11,gold
16678.0,3,163,3109.99,5,5,5,555,15,platinum
16679.0,366,3,129.75,1,1,1,111,3,silver
16680.0,43,10,183.7,3,1,1,311,5,silver
16681.0,73,44,1770.34,2,3,4,234,9,gold
16682.0,5,30,1028.0,5,3,4,534,12,platinum
16684.0,4,277,66653.56,5,5,5,555,15,platinum
16685.0,61,62,324.24,3,4,2,342,9,gold
16686.0,47,544,2959.88,3,5,5,355,13,platinum
16688.0,1,62,1260.86,5,4,4,544,13,platinum
16689.0,76,13,422.59999999999997,2,1,2,212,5,silver
16690.0,72,12,225.57999999999998,3,1,1,311,5,silver
16692.0,256,3,1276.0,1,1,4,114,6,silver
16693.0,69,59,477.86,3,4,2,342,9,gold
16696.0,135,10,657.9000000000001,2,1,3,213,6,silver
16697.0,241,21,112.75,1,2,1,121,4,silver
16698.0,227,5,1998.0,1,1,4,114,6,silver
16700.0,9,308,5076.55,5,5,5,555,15,platinum
16701.0,9,144,5398.3,5,5,5,555,15,platinum
