"고정형CCTV지번주소","위도","경도","자치구","단속지점명","현장구분"
"수유동 486-153","37.62820816","127.0136948","강북구","주정차(수유1)-118 (삼양로77길 90 삼흥연립 앞)","불법주정차구역"
"수유동 486-251","37.62868881","127.0150604","강북구","주정차(수유1)-119 (삼양로77길 66 빨래골 방앗간 앞)","불법주정차구역"
"수유동 480-29","37.62946701","127.0162582","강북구","주정차(수유1)-120 (삼양로77길 38 앞)","불법주정차구역"
"수유2동 246-10","37.64401627","127.0189209","강북구","주정차(수유2)-020 (한천로155길 42 앞)","불법주정차구역"
"수유2동 246-13","37.64379883","127.0193939","강북구","주정차(수유2)-022 (한천로155길 38 푸른솔어린이집 앞)","불법주정차구역"
"수유2동 234","37.64229584","127.0217972","강북구","주정차(수유2)-021 (삼각산로 161 성체유치원 정문)","불법주정차구역"
"수유3동 189-1","37.64208984","127.0236664","강북구","주정차(수유3)-034 (한천로 1073 고신경외과 앞)","불법주정차구역"
"수유3동 189-35","37.64109802","127.025032","강북구","주정차(수유3)-035 (한천로 1057 앞)","불법주정차구역"
"수유3동 190-9","37.64006805","127.0264893","강북구","주정차(수유3)-036 (한천로 1039 앞)","불법주정차구역"
"수유3동192-4번지","37.63864136","127.0247421","강북구","주정차(수유3)-056 (한천로139길 46 CU 수유중앙점앞)","불법주정차구역"
"수유동 191-70","37.63916779","127.0257645","강북구","주정차(수유3)-055 (한천로139길 25 앞)","불법주정차구역"
"우이동 산37","37.65959167","127.0114746","강북구","주정차(우이)-034 (삼양로163길 51 제일어린이집)","불법주정차구역"
"우이동139-14 ","37.65955353","127.010788","강북구","주정차(우이)-033 (삼양로159길 60-18 제일어린이집 앞)","불법주정차구역"
"우이동 94-21","37.6540184","127.0117645","강북구","주정차(우이)-035 (삼양로149길 12 앞 솔밭 어린이집 앞)","불법주정차구역"
"인수동 395-7","37.63789368","127.0160904","강북구","주정차(인수)-018 (삼양로93길 19 앞)","불법주정차구역"
"인수동 394-11","37.63855362","127.0159225","강북구","주정차(인수)-017 (삼양로99길 33 앞)","불법주정차구역"
"인수동 554-92 건너편","37.64319992","127.0108337","강북구","주정차(인수)-019 (인수봉로 269 앞)","불법주정차구역"
"인수동 540-1","37.64339066","127.0095749","강북구","주정차(인수)-020 (인수봉로75길 10 앞)","불법주정차구역"
"인수동 119-3","37.63443756","127.0187149","강북구","주정차(인수)-045 (덕릉로 45 화계유치원 앞)","불법주정차구역"
"인수동 349-13","37.64137268","127.0144196","강북구","주정차(인수)-046 (삼양로107길 38 인수동 어린이집 앞)","불법주정차구역"
"인수동 545","37.64447403","127.0106354","강북구","주정차(인수)-052 (인수봉로 289 앞)","불법주정차구역"
"인수동 551-22 건너편","37.6419487","127.0110245","강북구","주정차(인수)-054 (인수봉로 260 극동 유치원 앞)","불법주정차구역"
"독산1동 297-6","37.473103","126.895142","금천구","N101 기업은행 맞은편","불법주정차구역"
"가산동 151-36","37.476434","126.892442","금천구","N102 성지병원","불법주정차구역"
"가산동 142-41","37.478164","126.890928","금천구","N103 디지털오거리부근","불법주정차구역"
"독산3동163-25 ","37.471238","126.900617","금천구","N104 재성ENG","불법주정차구역"
"독산2동1032-3 ","37.466434","126.899108","금천구","N105 말미사거리부근","불법주정차구역"
"독산3동893-7 ","37.476881","126.90906","금천구","N106 라온하우스","불법주정차구역"
"가산동450-3 ","37.479354","126.879245","금천구","N107 태림모피","불법주정차구역"
"시흥1동856-22 ","37.459667","126.904914","금천구","N108 현대시장입구","불법주정차구역"
"독산2동 1042-9","37.46485","126.902567","금천구","N109 진내과의원","불법주정차구역"
"독산3동990-16 ","37.472855","126.903202","금천구","N110 천지랜드","불법주정차구역"
"가산동152-12 ","37.475792","126.892987","금천구","N111 LG유플러스","불법주정차구역"
"독산1동 1006-30","37.466482","126.894324","금천구","N112 호봉빌딩","불법주정차구역"
"독산3동959-12 ","37.478375","126.903742","금천구","N113 장연빌딩","불법주정차구역"
"시흥5동830-13 ","37.450634","126.909732","금천구","N114 에벤에셀프라자","불법주정차구역"
"독산4동1020-13 ","37.46816","126.902123","금천구","N115 농협 맞은편","불법주정차구역"
"시흥1동893 ","37.453483","126.903905","금천구","N116 금빛공원","불법주정차구역"
"시흥1동879-26 ","37.45474","126.901792","금천구","N117 홍콩반점","불법주정차구역"
"독산1동293-6 ","37.466505","126.89616","금천구","N118 유창빌딩","불법주정차구역"
"가산동715 ","37.465974","126.887996","금천구","N119 독산역2번출구 맞은편","불법주정차구역"
"가산동371-6 ","37.480058","126.88172","금천구","N120 맥도날드","불법주정차구역"
"가산동60-6 ","37.478165","126.887836","금천구","N121 가산로데오거리","불법주정차구역"
"시흥5동935-27 ","37.44893","126.904735","금천구","N122 파리바게뜨","불법주정차구역"
"시흥5동909-5 ","37.451659","126.907241","금천구","N123 은행공원 맞은편","불법주정차구역"
"가산동 60-24","37.477093","126.884853","금천구","N124 벽산디지털밸리삼거리","불법주정차구역"
"독산3동887-5 ","37.476384","126.905205","금천구","N125 청호센트레빌","불법주정차구역"
"독산3동962-28 ","37.47674","126.903585","금천구","N126 명도힐스티지 아파트","불법주정차구역"
"독산4동199-13 ","37.470909","126.902008","금천구","N127 예수비전교회","불법주정차구역"
"독산2동1037-3 ","37.466429","126.90171","금천구","N128 일공공일안경점","불법주정차구역"
"시흥1동896-31 ","37.450842","126.905848","금천구","N129 은행나무확장도로","불법주정차구역"
"시흥1동 902-29","37.450124","126.903819","금천구","N130 경동택배","불법주정차구역"
"가산동 60-15","37.480473","126.883438","금천구","N131 가산디지털단지역 앞","불법주정차구역"
"시흥5동 929-11","37.446707","126.910185","금천구","N132 시흥계곡입구","불법주정차구역"
"시흥5동 438-217","37.447451","126.906016","금천구","N133 영일빌라 앞","불법주정차구역"
"시흥5동 420-4","37.4463","126.908595","금천구","N134 섭리의집","불법주정차구역"
"시흥4동 792-1","37.462526","126.907659","금천구","N135 한울중학교","불법주정차구역"
"가산동 79-2","37.481246","126.885475","금천구","N136 마리오아울렛 물류센터","불법주정차구역"
"가산동 60-28","37.475933","126.889538","금천구","N137 천재교육 사거리","불법주정차구역"
"시흥5동 932-21","37.447218","126.907628","금천구","N138 자연유아어린이집","불법주정차구역"
"시흥5동 910-4","37.451067","126.908533","금천구","N139 카멜리아맞은편","불법주정차구역"
"시흥1동 847-7","37.456867","126.90549","금천구","N140 동산교회 맞은편","불법주정차구역"
"시흥2동 1011","37.450028","126.912839","금천구","N141 새마을금고","불법주정차구역"
"독산1동 289-1","37.469974","126.896224","금천구","N142 빅마켓","불법주정차구역"
"독산2동 378-451","37.4631195","126.903923","금천구","N143 시흥4동사거리","불법주정차구역"
"시흥1동 882-31","37.4559288","126.900367","금천구","N144 희명병원","불법주정차구역"
"독산1동","37.4583747","126.895001","금천구","N145 도하공원","불법주정차구역"
"독산1동","37.467868","126.895096","금천구","N146 가산중학교 앞","불법주정차구역"
"시흥2동 1013-12","37.447242","126.919503","금천구","N147 벽산5단지 504동 앞","불법주정차구역"
"가산동 219-22","37.474541","126.890729","금천구","N148 가산테라타워 교차로 앞","불법주정차구역"
"후암동 418-13 ","37.546817","126.981377","용산구","후암동 로타리 앞","불법주정차구역"
"후암동 105-3 ","37.550083","126.977114","용산구","후암시장 앞","불법주정차구역"
"후암동 336-11 ","37.549946","126.981385","용산구","대림하이츠타운 앞","불법주정차구역"
"용산동2가 11-13 ","37.546044","126.985556","용산구","용산동2가 주민센터 앞","불법주정차구역"
"용산동2가 46-3 ","37.540632","126.987036","용산구","수호빌라 앞","불법주정차구역"
"용산동2가 45-5 ","37.541919","126.987423","용산구","새마을금고 건너편","불법주정차구역"
"갈월동 87-2","37.543886","126.97193","용산구","숙대입구역 앞","불법주정차구역"
"청파동2가 72-5 ","37.544861","126.968672","용산구","리소헤어 앞","불법주정차구역"
"청파동2가 1-157 ","37.5469","126.965273","용산구","숙대 명재관 삼거리","불법주정차구역"
"신계동 40-1 ","37.533911","126.961533","용산구","전자상가 4공영주차장 앞","불법주정차구역"
"문배동 11-29","37.537887","126.970671","용산구","단박돈까스 건너편","불법주정차구역"
"원효로3가 179-1 ","37.534127","126.955966","용산구","오리지날 HP 앞","불법주정차구역"
"효창동 5-102","37.540015","126.961815","용산구","금양초등학교","불법주정차구역"
"효창동 95","37.539739","126.960716","용산구","효창동 김내과 앞","불법주정차구역"
"한강로3가 40-969 ","37.531885","126.963064","용산구","서울드래곤시티 맞은편","불법주정차구역"
"용산동5가 24 ","37.52426","126.970726","용산구","파크타워 앞","불법주정차구역"
"한강로3가 63-389 ","37.525105","126.968905","용산구","용산시티파크 102동 앞","불법주정차구역"
"한강로3가 65-7","37.524374","126.966283","용산구","한강초등학교 정문 앞","불법주정차구역"
"한강로3가 40-571 ","37.524585","126.959814","용산구","우림아파트 옆 철도건널목","불법주정차구역"
"이촌동 302-44 ","37.520388","126.9701","용산구","LG한강자이 앞","불법주정차구역"
"이촌동 301-75 ","37.519619","126.975273","용산구","신용산초교 정문 앞","불법주정차구역"
"이촌동 300-301 ","37.518926","126.976482","용산구","삼익상가 앞","불법주정차구역"
"이촌동 300-15 ","37.518503","126.97808","용산구","강촌아파트 103동 앞","불법주정차구역"
"이촌동 302-90 ","37.520547","126.967559","용산구","동부센트레빌 앞","불법주정차구역"
"이촌동 301-78 ","37.521197","126.97589","용산구","용강중학교","불법주정차구역"
"이촌동 301-160","37.518019","126.98146","용산구","현대아파트 21동 한국약국 앞","불법주정차구역"
"이촌동 301-170 ","37.517058","126.982831","용산구","동작대교 반도아파트 앞","불법주정차구역"
"이촌동 193-3 ","37.523532","126.959219","용산구","동아그린아파트 입구 앞","불법주정차구역"
"이태원동 141-16","37.532995","126.995648","용산구","보광초등학교 입구 앞","불법주정차구역"
"이태원1동 130-42 ","37.533261","126.994191","용산구","해롯앤틱갤러리 앞","불법주정차구역"
"이태원1동 119-11 ","37.534649","126.993012","용산구","이태원 노스비치 앞","불법주정차구역"
"이태원1동 127-5 ","37.534293","126.994905","용산구","이태원역 스타벅스","불법주정차구역"
"이태원1동 172-2 ","37.5343469","126.9911781","용산구","이태원 커피 스미스 앞","불법주정차구역"
