일자|시간|구분,공급량
2019-02-01 20 D,1459.7906829774854
2019-02-01 21 D,1409.5687764628356
2019-02-01 22 D,1381.1884477133974
2019-02-01 23 D,1342.3871608057436
2019-02-01 24 D,1284.48941624389
2019-02-02 01 D,1161.8004858228635
2019-02-02 02 D,1064.3728724356506
2019-02-02 03 D,1000.8925514524427
2019-02-02 04 D,1012.0192035045386
2019-02-02 05 D,1107.9895989642914
2019-02-02 06 D,1117.8506475319289
2019-02-02 07 D,1203.0108443041918
2019-02-02 08 D,1336.0795017152166
2019-02-02 09 D,1376.7530279165528
2019-02-02 10 D,1348.1591764164336
2019-02-02 11 D,1314.5340988759976
2019-02-02 12 D,1208.4950689242737
2019-02-02 13 D,1137.855734099528
2019-02-02 14 D,1103.2386010865819
2019-02-02 15 D,1057.4019530207354
2019-02-02 16 D,1038.8678521517336
2019-02-02 17 D,1070.7919694243565
2019-02-02 18 D,1176.3253292303793
2019-02-02 19 D,1313.4341416113298
2019-02-02 20 D,1358.6438533420499
2019-02-02 21 D,1342.9755433553805
2019-02-02 22 D,1314.5952146059424
2019-02-02 23 D,1258.537036830601
2019-02-02 24 D,1198.2265074954864
2019-02-03 01 D,1151.6029458935766
2019-02-03 02 D,1054.1753325063637
2019-02-03 03 D,1008.3506813098705
2019-02-03 04 D,1019.4773333619662
2019-02-03 05 D,1071.2337716321601
2019-02-03 06 D,1081.0948201997976
2019-02-03 07 D,1166.1477297111999
2019-02-03 08 D,1277.1818388050267
2019-02-03 09 D,1333.6888151442197
2019-02-03 10 D,1329.6189464637894
2019-02-03 11 D,1295.9938689233534
2019-02-03 12 D,1189.9548389716294
2019-02-03 13 D,1132.4613318806385
2019-02-03 14 D,1097.7859063233225
2019-02-03 15 D,1061.3216165126137
2019-02-03 16 D,1044.7175808190366
2019-02-03 17 D,1076.6416980916595
2019-02-03 18 D,1215.5530185361436
2019-02-03 19 D,1352.661830917094
2019-02-03 20 D,1411.7647080048446
2019-02-03 21 D,1398.3760803501445
2019-02-03 22 D,1363.5449263623652
2019-02-03 23 D,1280.681153264831
2019-02-03 24 D,1212.2745161736764
2019-02-04 01 D,1126.1433969678233
2019-02-04 02 D,1012.9099507452723
2019-02-04 03 D,977.2760029503133
2019-02-04 04 D,981.7997216345419
2019-02-04 05 D,1125.5966222025027
2019-02-04 06 D,1189.8686466614035
2019-02-04 07 D,1328.2055919875497
2019-02-04 08 D,1541.6124980140555
2019-02-04 09 D,1541.6124980140555
2019-02-04 10 D,1435.6788540951538
2019-02-04 11 D,1391.4032457114204
2019-02-04 12 D,1247.2134568755766
2019-02-04 13 D,1196.3025921147587
2019-02-04 14 D,1159.7524182754482
2019-02-04 15 D,1092.3012834139101
2019-02-04 16 D,1073.7671825449083
2019-02-04 17 D,1105.6912998175312
2019-02-04 18 D,1244.3252310502078
2019-02-04 19 D,1510.8690923380589
2019-02-04 20 D,1595.8993635861282
2019-02-04 21 D,1586.8042093541317
2019-02-04 22 D,1572.4054526908028
2019-02-04 23 D,1461.5489663283279
2019-02-04 24 D,1314.8209788109036
2019-02-05 01 D,1171.5497336781286
2019-02-05 02 D,1066.2432881792008
2019-02-05 03 D,1000.8633400927579
2019-02-05 04 D,1013.6974372534571
2019-02-05 05 D,1152.7721607283186
2019-02-05 06 D,1210.5669633949035
2019-02-05 07 D,1336.508064099647
2019-02-05 08 D,1540.9299753025082
2019-02-05 09 D,1540.9299753025082
2019-02-05 10 D,1434.9963313836065
2019-02-05 11 D,1390.720722999873
2019-02-05 12 D,1246.5309341640293
2019-02-05 13 D,1195.6200694032113
2019-02-05 14 D,1159.069895563901
2019-02-05 15 D,1091.6187607023628
2019-02-05 16 D,1073.084659833361
2019-02-05 17 D,1105.0087771059839
2019-02-05 18 D,1243.6427083386604
2019-02-05 19 D,1510.1865696265115
2019-02-05 20 D,1595.2168408745808
2019-02-05 21 D,1586.1216866425843
2019-02-05 22 D,1571.7229299792555
2019-02-05 23 D,1460.8664436167805
2019-02-05 24 D,1314.1384560993563
2019-02-06 01 D,1179.4948563442936
2019-02-06 02 D,1074.1884108453658
2019-02-06 03 D,1002.3666811861237
2019-02-06 04 D,1015.200778346823
2019-02-06 05 D,1152.7721607283186
2019-02-06 06 D,1210.5669633949035
2019-02-06 07 D,1336.508064099647
2019-02-06 08 D,1540.9299753025082
2019-02-06 09 D,1540.9299753025082
2019-02-06 10 D,1434.9963313836065
2019-02-06 11 D,1390.720722999873
2019-02-06 12 D,1246.5309341640293
2019-02-06 13 D,1195.6200694032113
2019-02-06 14 D,1159.069895563901
2019-02-06 15 D,1091.6187607023628
2019-02-06 16 D,1073.084659833361
2019-02-06 17 D,1105.0087771059839
2019-02-06 18 D,1243.6427083386604
2019-02-06 19 D,1510.1865696265115
2019-02-06 20 D,1595.2168408745808
2019-02-06 21 D,1586.1216866425843
2019-02-06 22 D,1571.7229299792555
2019-02-06 23 D,1460.8664436167805
2019-02-06 24 D,1314.1384560993563
2019-02-07 01 D,1187.4510914294772
2019-02-07 02 D,1082.1446459305494
2019-02-07 03 D,1010.3229162713072
2019-02-07 04 D,1023.1570134320069
2019-02-07 05 D,1160.7283958135022
2019-02-07 06 D,1218.523198480087
2019-02-07 07 D,1344.4642991848307
2019-02-07 08 D,1548.8862103876918
2019-02-07 09 D,1548.8862103876918
2019-02-07 10 D,1442.95256646879
2019-02-07 11 D,1398.6769580850566
2019-02-07 12 D,1254.487169249213
2019-02-07 13 D,1203.576304488395
2019-02-07 14 D,1167.0261306490845
2019-02-07 15 D,1099.5749957875464
2019-02-07 16 D,1081.0408949185446
2019-02-07 17 D,1112.9650121911675
2019-02-07 18 D,1251.598943423844
2019-02-07 19 D,1518.1428047116951
2019-02-07 20 D,1603.1730759597644
2019-02-07 21 D,1594.077921727768
2019-02-07 22 D,1579.679165064439
2019-02-07 23 D,1468.8226787019642
2019-02-07 24 D,1322.09469118454
2019-02-08 01 D,1179.957900171237
2019-02-08 02 D,1074.6514546723092
2019-02-08 03 D,1001.6408350374361
2019-02-08 04 D,1014.226194197678
2019-02-08 05 D,1152.4395329736906
2019-02-08 06 D,1210.2343356402755
2019-02-08 07 D,1330.3447596779197
2019-02-08 08 D,1534.7666708807808
2019-02-08 09 D,1536.9830228569858
2019-02-08 10 D,1431.0493789380841
2019-02-08 11 D,1386.7737705543507
2019-02-08 12 D,1242.583981718507
2019-02-08 13 D,1191.673116957689
2019-02-08 14 D,1155.7857461915796
2019-02-08 15 D,1088.3346113300415
2019-02-08 16 D,1069.8005104610397
2019-02-08 17 D,1101.7246277336626
2019-02-08 18 D,1227.6471796250776
2019-02-08 19 D,1463.5451052144729
2019-02-08 20 D,1527.0022046572574
2019-02-08 21 D,1511.333894670588
2019-02-08 22 D,1482.95356592115
2019-02-08 23 D,1399.1274172433568
2019-02-08 24 D,1306.6760761535227
2019-02-09 01 D,1177.4253359925715
2019-02-09 02 D,1079.9977226053586
2019-02-09 03 D,1016.5174016221508
2019-02-09 04 D,1029.1027607823924
2019-02-09 05 D,1131.3087202479767
2019-02-09 06 D,1141.1697688156141
2019-02-09 07 D,1222.6211010218476
2019-02-09 08 D,1355.6897584328724
2019-02-09 09 D,1398.5796366104137
2019-02-09 10 D,1369.9857851102945
2019-02-09 11 D,1336.3607075698585
2019-02-09 12 D,1230.3216776181346
2019-02-09 13 D,1159.682342793389
2019-02-09 14 D,1125.0652097804427
2019-02-09 15 D,1079.2285617145963
2019-02-09 16 D,1060.6944608455944
2019-02-09 17 D,1092.6185781182173
2019-02-09 18 D,1198.1519379242402
2019-02-09 19 D,1335.2607503051906
2019-02-09 20 D,1380.4704620359107
2019-02-09 21 D,1364.8021520492414
2019-02-09 22 D,1336.4218232998032
2019-02-09 23 D,1280.3636455244618
2019-02-09 24 D,1220.0531161893473
2019-02-10 01 D,1150.9284846581338
2019-02-10 02 D,1053.500871270921
2019-02-10 03 D,1007.6762200744275
2019-02-10 04 D,1020.2615792346694
2019-02-10 05 D,1078.2535815106946
2019-02-10 06 D,1088.114630078332
2019-02-10 07 D,1169.458675023705
2019-02-10 08 D,1280.4927841175318
2019-02-10 09 D,1339.2161124329298
2019-02-10 10 D,1335.1462437524995
2019-02-10 11 D,1301.5211662120635
2019-02-10 12 D,1195.4821362603395
2019-02-10 13 D,1137.9886291693485
2019-02-10 14 D,1103.3132036120326
2019-02-10 15 D,1066.8489138013238
2019-02-10 16 D,1050.2448781077467
2019-02-10 17 D,1082.1689953803696
2019-02-10 18 D,1221.0803158248536
2019-02-10 19 D,1358.189128205804
2019-02-10 20 D,1417.2920052935547
2019-02-10 21 D,1403.9033776388546
2019-02-10 22 D,1369.0722236510753
2019-02-10 23 D,1286.208450553541
2019-02-10 24 D,1217.8018134623865
2019-02-11 01 D,1124.3022952022798
2019-02-11 02 D,1011.0688489797286
2019-02-11 03 D,975.4349011847696
2019-02-11 04 D,979.9586198689982
2019-02-11 05 D,1123.7555204369592
2019-02-11 06 D,1188.02754489586
2019-02-11 07 D,1326.3644902220062
2019-02-11 08 D,1539.771396248512
2019-02-11 09 D,1539.771396248512
2019-02-11 10 D,1427.3700385854127
2019-02-11 11 D,1383.0944302016792
2019-02-11 12 D,1238.9046413658355
2019-02-11 13 D,1187.9937766050175
2019-02-11 14 D,1151.443602765707
2019-02-11 15 D,1083.992467904169
2019-02-11 16 D,1065.4583670351672
2019-02-11 17 D,1088.9836022185232
2019-02-11 18 D,1210.0911192627818
2019-02-11 19 D,1460.5415757164396
2019-02-11 20 D,1555.261555784802
2019-02-11 21 D,1546.1664015528056
2019-02-11 22 D,1531.7676448894767
2019-02-11 23 D,1434.1855446151242
2019-02-11 24 D,1303.5509619318932
2019-02-12 01 D,1144.7670811390628
2019-02-12 02 D,1039.460635640135
2019-02-12 03 D,974.0806875536922
2019-02-12 04 D,986.9147847143914
2019-02-12 05 D,1125.9895081892528
2019-02-12 06 D,1183.7843108558377
2019-02-12 07 D,1309.7254115605813
2019-02-12 08 D,1507.4510554829312
2019-02-12 09 D,1507.4510554829312
2019-02-12 10 D,1395.0496978198319
2019-02-12 11 D,1350.7740894360984
2019-02-12 12 D,1217.2268087735997
2019-02-12 13 D,1166.3159440127818
2019-02-12 14 D,1129.7657701734713
2019-02-12 15 D,1062.3146353119332
2019-02-12 16 D,1043.7805344429314
2019-02-12 17 D,1067.3057696262874
2019-02-12 18 D,1188.413286670546
2019-02-12 19 D,1422.567764975069
2019-02-12 20 D,1508.3149610379985
2019-02-12 21 D,1499.219806806002
2019-02-12 22 D,1484.8210501426731
2019-02-12 23 D,1387.2389498683206
2019-02-12 24 D,1256.6043671850896
2019-02-13 01 D,1113.9337793202749
2019-02-13 02 D,1008.6273338213471
2019-02-13 03 D,936.8056041621049
2019-02-13 04 D,949.6397013228042
2019-02-13 05 D,1087.2110837042999
2019-02-13 06 D,1145.0058863708848
2019-02-13 07 D,1270.9469870756284
2019-02-13 08 D,1476.2575266722247
2019-02-13 09 D,1476.2575266722247
2019-02-13 10 D,1374.4384467122807
2019-02-13 11 D,1330.1628383285472
2019-02-13 12 D,1196.6155576660485
2019-02-13 13 D,1127.9858265924202
2019-02-13 14 D,1102.6011429560454
2019-02-13 15 D,1035.1500080945073
2019-02-13 16 D,1016.6159072255051
2019-02-13 17 D,1040.1411424088615
2019-02-13 18 D,1161.2486594531201
2019-02-13 19 D,1389.577829573703
2019-02-13 20 D,1475.3250256366325
2019-02-13 21 D,1466.229871404636
2019-02-13 22 D,1451.8311147413071
2019-02-13 23 D,1354.2490144669546
2019-02-13 24 D,1223.6144317837236
2019-02-14 01 D,1113.9337793202749
2019-02-14 02 D,1008.6273338213471
2019-02-14 03 D,936.8056041621049
2019-02-14 04 D,949.6397013228042
2019-02-14 05 D,1087.2110837042999
2019-02-14 06 D,1145.0058863708848
2019-02-14 07 D,1270.9469870756284
2019-02-14 08 D,1476.2575266722247
2019-02-14 09 D,1476.2575266722247
2019-02-14 10 D,1374.4384467122807
2019-02-14 11 D,1330.1628383285472
2019-02-14 12 D,1196.6155576660485
2019-02-14 13 D,1127.9858265924202
2019-02-14 14 D,1102.6011429560454
2019-02-14 15 D,1035.1500080945073
2019-02-14 16 D,1016.6159072255051
2019-02-14 17 D,1040.1411424088615
2019-02-14 18 D,1161.2486594531201
2019-02-14 19 D,1389.577829573703
2019-02-14 20 D,1475.3250256366325
2019-02-14 21 D,1466.229871404636
2019-02-14 22 D,1451.8311147413071
2019-02-14 23 D,1354.2490144669546
2019-02-14 24 D,1223.6144317837236
2019-02-15 01 D,1092.9483237447687
2019-02-15 02 D,987.6418782458409
2019-02-15 03 D,914.631258610968
2019-02-15 04 D,927.2166177712098
2019-02-15 05 D,1065.4299565472222
2019-02-15 06 D,1123.2247592138071
2019-02-15 07 D,1264.380526822853
2019-02-15 08 D,1469.6910664194493
2019-02-15 09 D,1471.9074183956543
2019-02-15 10 D,1370.0883384357103
2019-02-15 11 D,1325.8127300519768
2019-02-15 12 D,1192.2654493894781
2019-02-15 13 D,1123.6357183158498
2019-02-15 14 D,1072.9392836709744
2019-02-15 15 D,1005.4881488094363
2019-02-15 16 D,986.9540479404344
2019-02-15 17 D,1010.4792831237908
2019-02-15 18 D,1118.8754208267876
2019-02-15 19 D,1350.568670325057
2019-02-15 20 D,1419.919581595873
2019-02-15 21 D,1404.2512716092037
2019-02-15 22 D,1375.8709428597656
2019-02-15 23 D,1300.1422932569235
2019-02-15 24 D,1215.763850879102
2019-02-16 01 D,1083.8143405088106
2019-02-16 02 D,986.3867271215983
2019-02-16 03 D,922.9064061383903
2019-02-16 04 D,935.4917652986321
2019-02-16 05 D,1037.6977247642158
2019-02-16 06 D,1047.5587733318532
2019-02-16 07 D,1150.0554491094883
2019-02-16 08 D,1284.0127349142483
2019-02-16 09 D,1326.9026130917896
2019-02-16 10 D,1308.8910392948258
2019-02-16 11 D,1275.2659617543898
2019-02-16 12 D,1179.8694399760109
2019-02-16 13 D,1091.5112388384548
2019-02-16 14 D,1042.0850419467426
2019-02-16 15 D,996.2483938808958
2019-02-16 16 D,977.7142930118939
2019-02-16 17 D,1001.2395281952503
2019-02-16 18 D,1098.6753889263223
2019-02-16 19 D,1247.8755033652817
2019-02-16 20 D,1292.5113131798357
2019-02-16 21 D,1276.8430031931664
2019-02-16 22 D,1248.4626744437282
2019-02-16 23 D,1200.5019957433378
2019-02-16 24 D,1148.2643651202359
2019-02-17 01 D,1039.966946027521
2019-02-17 02 D,942.5393326403083
2019-02-17 03 D,888.6141049899132
2019-02-17 04 D,901.1994641501551
2019-02-17 05 D,957.7392040655732
2019-02-17 06 D,967.6002526332106
2019-02-17 07 D,1069.989641149985
2019-02-17 08 D,1181.0170454120207
2019-02-17 09 D,1239.7403737274187
2019-02-17 10 D,1246.2527827501438
2019-02-17 11 D,1219.9322464937638
2019-02-17 12 D,1124.535724715385
2019-02-17 13 D,1060.5220719974907
2019-02-17 14 D,1011.0375825614085
2019-02-17 15 D,974.5732927506999
2019-02-17 16 D,957.9692570571225
2019-02-17 17 D,981.4944922404788
2019-02-17 18 D,1120.405812684963
2019-02-17 19 D,1241.858765867179
2019-02-17 20 D,1307.1000103154213
2019-02-17 21 D,1293.7113826607213
2019-02-17 22 D,1258.880228672942
2019-02-17 23 D,1176.0164555754077
2019-02-17 24 D,1115.6827171962657
2019-02-18 01 D,1010.1972969128153
2019-02-18 02 D,896.9638506902633
2019-02-18 03 D,853.2293264414027
2019-02-18 04 D,857.7530451256313
2019-02-18 05 D,992.750429901656
2019-02-18 06 D,1058.5059896731295
2019-02-18 07 D,1196.8827745031203
2019-02-18 08 D,1410.2829756978351
2019-02-18 09 D,1410.2829756978351
2019-02-18 10 D,1330.859274260333
2019-02-18 11 D,1268.5291522157024
2019-02-18 12 D,1140.9392505296478
2019-02-18 13 D,1083.5082401419265
2019-02-18 14 D,1032.14900242385
2019-02-18 15 D,964.6978675623127
2019-02-18 16 D,946.1637666933108
2019-02-18 17 D,969.6890018766671
2019-02-18 18 D,1090.7965189209249
2019-02-18 19 D,1321.3098237811287
2019-02-18 20 D,1413.769289120716
2019-02-18 21 D,1404.6741348887194
2019-02-18 22 D,1390.2753782253906
2019-02-18 23 D,1292.693277951038
2019-02-18 24 D,1178.0406200674759
2019-02-19 01 D,1056.2861563346676
2019-02-19 02 D,950.9797108357395
2019-02-19 03 D,877.499186295395
2019-02-19 04 D,890.3332834560943
2019-02-19 05 D,1020.6084911390199
2019-02-19 06 D,1079.8868291181768
2019-02-19 07 D,1205.867769326765
2019-02-19 08 D,1410.2829756978351
2019-02-19 09 D,1410.2829756978351
2019-02-19 10 D,1330.859274260333
2019-02-19 11 D,1268.5291522157024
2019-02-19 12 D,1140.9392505296478
2019-02-19 13 D,1083.5082401419265
2019-02-19 14 D,1032.14900242385
2019-02-19 15 D,964.6978675623127
2019-02-19 16 D,946.1637666933108
2019-02-19 17 D,969.6890018766671
2019-02-19 18 D,1090.7965189209249
2019-02-19 19 D,1321.3098237811287
2019-02-19 20 D,1413.769289120716
2019-02-19 21 D,1404.6741348887194
2019-02-19 22 D,1390.2753782253906
2019-02-19 23 D,1292.693277951038
2019-02-19 24 D,1178.0406200674759
2019-02-20 01 D,1064.2312790008325
2019-02-20 02 D,958.9248335019043
2019-02-20 03 D,879.0025273887609
2019-02-20 04 D,892.6181276737209
2019-02-20 05 D,1021.3899942632806
2019-02-20 06 D,1080.6683322424374
2019-02-20 07 D,1206.6492724510256
2019-02-20 08 D,1411.0644788220957
2019-02-20 09 D,1411.0644788220957
2019-02-20 10 D,1331.6407773845935
2019-02-20 11 D,1269.310655339963
2019-02-20 12 D,1141.7207536539083
2019-02-20 13 D,1084.289743266187
2019-02-20 14 D,1032.9305055481107
2019-02-20 15 D,965.4793706865735
2019-02-20 16 D,946.9452698175716
2019-02-20 17 D,970.4705050009279
2019-02-20 18 D,1091.5780220451854
2019-02-20 19 D,1322.0913269053892
2019-02-20 20 D,1414.5507922449765
2019-02-20 21 D,1405.45563801298
2019-02-20 22 D,1391.0568813496511
2019-02-20 23 D,1293.4747810752986
2019-02-20 24 D,1178.8221231917364
2019-02-21 01 D,1064.2312790008325
2019-02-21 02 D,958.9248335019043
2019-02-21 03 D,879.0025273887609
2019-02-21 04 D,892.6181276737209
2019-02-21 05 D,1021.3899942632806
2019-02-21 06 D,1080.6683322424374
2019-02-21 07 D,1206.6492724510256
2019-02-21 08 D,1411.0644788220957
2019-02-21 09 D,1411.0644788220957
2019-02-21 10 D,1331.6407773845935
2019-02-21 11 D,1269.310655339963
2019-02-21 12 D,1141.7207536539083
2019-02-21 13 D,1084.289743266187
2019-02-21 14 D,1032.9305055481107
2019-02-21 15 D,965.4793706865735
2019-02-21 16 D,946.9452698175716
2019-02-21 17 D,970.4705050009279
2019-02-21 18 D,1091.5780220451854
2019-02-21 19 D,1322.0913269053892
2019-02-21 20 D,1414.5507922449765
2019-02-21 21 D,1405.45563801298
2019-02-21 22 D,1391.0568813496511
2019-02-21 23 D,1293.4747810752986
2019-02-21 24 D,1178.8221231917364
2019-02-22 01 D,1065.8529018817721
2019-02-22 02 D,960.546456382844
2019-02-22 03 D,879.4352602940694
2019-02-22 04 D,892.0206194543113
2019-02-22 05 D,1021.4344424383883
2019-02-22 06 D,1080.712780417545
2019-02-22 07 D,1200.8630439590338
2019-02-22 08 D,1405.278250330104
2019-02-22 09 D,1407.494602306309
2019-02-22 10 D,1328.0709008688068
2019-02-22 11 D,1265.7407788241762
2019-02-22 12 D,1138.1508771381216
2019-02-22 13 D,1080.7198667504003
2019-02-22 14 D,1030.023432105525
2019-02-22 15 D,962.5722972439872
2019-02-22 16 D,944.0381963749853
2019-02-22 17 D,967.5634315583417
2019-02-22 18 D,1075.9595692613382
2019-02-22 19 D,1299.8293693449357
2019-02-22 20 D,1375.8925498924095
2019-02-22 21 D,1360.2242399057402
2019-02-22 22 D,1331.843911156302
2019-02-22 23 D,1256.11526155346
2019-02-22 24 D,1171.7368191756384
2019-02-23 01 D,1055.144392803715
2019-02-23 02 D,957.7167794165023
2019-02-23 03 D,886.1358819793926
2019-02-23 04 D,898.7212411396345
2019-02-23 05 D,999.4749382446113
2019-02-23 06 D,1009.3359868122485
2019-02-23 07 D,1111.8326625898837
2019-02-23 08 D,1244.8946151691175
2019-02-23 09 D,1287.7844933466588
2019-02-23 10 D,1269.772919549695
2019-02-23 11 D,1243.452383293315
2019-02-23 12 D,1148.0558615149362
2019-02-23 13 D,1070.8963810632872
2019-02-23 14 D,1021.4701841715752
2019-02-23 15 D,975.6335361057285
2019-02-23 16 D,957.0994352367265
2019-02-23 17 D,980.6246704200829
2019-02-23 18 D,1078.0605311511547
2019-02-23 19 D,1199.5134843333708
2019-02-23 20 D,1250.8615634245825
2019-02-23 21 D,1235.1932534379132
2019-02-23 22 D,1206.812924688475
2019-02-23 23 D,1158.8522459880846
2019-02-23 24 D,1106.6146153649827
2019-02-24 01 D,1031.7910011281294
2019-02-24 02 D,934.3633877409167
2019-02-24 03 D,880.4381600905216
2019-02-24 04 D,893.0235192507635
2019-02-24 05 D,949.5632591661816
2019-02-24 06 D,959.4243077338189
2019-02-24 07 D,1061.8136962505932
2019-02-24 08 D,1172.841100512629
2019-02-24 09 D,1231.564428828027
2019-02-24 10 D,1238.076837850752
2019-02-24 11 D,1211.7563015943722
2019-02-24 12 D,1116.3597798159933
2019-02-24 13 D,1052.346127098099
2019-02-24 14 D,1002.8616376620167
2019-02-24 15 D,966.3973478513084
2019-02-24 16 D,949.793312157731
2019-02-24 17 D,973.3185473410873
2019-02-24 18 D,1112.2298677855713
2019-02-24 19 D,1233.6828209677874
2019-02-24 20 D,1298.9240654160296
2019-02-24 21 D,1285.5354377613296
2019-02-24 22 D,1250.7042837735503
2019-02-24 23 D,1167.840510676016
2019-02-24 24 D,1107.506772296874
2019-02-25 01 D,990.710791575423
2019-02-25 02 D,877.4773453528709
2019-02-25 03 D,833.7428211040103
2019-02-25 04 D,830.0770867799265
2019-02-25 05 D,965.0744715559513
2019-02-25 06 D,1030.8300313274246
2019-02-25 07 D,1169.2068161574155
2019-02-25 08 D,1382.6070173521302
2019-02-25 09 D,1382.6070173521302
2019-02-25 10 D,1303.183315914628
2019-02-25 11 D,1240.8531938699975
2019-02-25 12 D,1103.0889710780189
2019-02-25 13 D,1045.6579606902976
2019-02-25 14 D,994.298722972221
2019-02-25 15 D,926.8475881106837
2019-02-25 16 D,908.3134872416817
2019-02-25 17 D,931.8387224250381
2019-02-25 18 D,1040.3956059838931
2019-02-25 19 D,1281.083231950021
2019-02-25 20 D,1373.5426972896082
2019-02-25 21 D,1364.4475430576117
2019-02-25 22 D,1350.0487863942828
2019-02-25 23 D,1265.0173196053331
2019-02-25 24 D,1150.364661721771
2019-02-26 01 D,1007.3323855386257
2019-02-26 02 D,913.5638272662592
2019-02-26 03 D,840.0833027259147
2019-02-26 04 D,844.7279468783015
2019-02-26 05 D,959.3827016751358
2019-02-26 06 D,1018.6610396542939
2019-02-26 07 D,1144.6419798628815
2019-02-26 08 D,1337.37157008173
2019-02-26 09 D,1337.37157008173
