조건별분석,,,,,,,,
[검색조건],,,,,,,,
,분류: 지상,,,,,,,
"		165",목포,2017.6.21,22.5,25.5,14:00,20.7,5:16,4.8
"		165",목포,2017.6.22,23.6,28.2,16:45,20.5,4:31,7.7
"		165",목포,2017.6.23,23.8,28.8,12:55,20.2,5:25,8.6
"		165",목포,2017.6.24,23.7,28.9,12:41,21.1,3:17,7.8
"		165",목포,2017.6.25,23.2,27.1,14:45,20.3,5:39,6.8
"		165",목포,2017.6.26,24.1,27.7,13:06,22.3,4:26,5.4
"		165",목포,2017.6.27,24.2,28,13:33,21.6,5:33,6.4
"		165",목포,2017.6.28,24.4,28.4,15:27,21.4,3:29,7
"		165",목포,2017.6.29,23.4,27,15:53,21.8,23:03,5.2
"		165",목포,2017.6.30,23.6,26.5,12:26,21.7,0:15,4.8
"		165",목포,2017.7.1,25.6,28.2,15:32,23.4,5:20,4.8
"		165",목포,2017.7.2,26.5,29.6,15:48,24.7,1:35,4.9
"		165",목포,2017.7.3,27,30.2,17:45,25.5,7:59,4.7
"		165",목포,2017.7.4,25.9,27.9,17:33,24.4,5:42,3.5
"		165",목포,2017.7.5,27.4,31,14:02,24.5,5:09,6.5
"		165",목포,2017.7.6,25.4,27.3,8:18,23.5,16:01,3.8
"		165",목포,2017.7.7,27.2,30,16:53,24.3,3:09,5.7
"		165",목포,2017.7.8,26.1,29.8,12:31,23.3,22:58,6.5
"		165",목포,2017.7.9,26.9,29.4,11:47,23.3,1:35,6.1
"		165",목포,2017.7.10,26.8,29.5,15:59,24.5,23:59,5
"		165",목포,2017.7.11,25.2,28,15:50,23.1,1:13,4.9
"		165",목포,2017.7.12,26,29.9,13:58,22.5,5:00,7.4
"		165",목포,2017.7.13,26.9,31,16:20,23.5,4:40,7.5
"		165",목포,2017.7.14,27.3,31.7,13:04,23,7:11,8.7
"		165",목포,2017.7.15,26.3,28,16:54,24,8:02,4
"		165",목포,2017.7.16,28.3,31.5,14:20,25.9,2:44,5.6
"		165",목포,2017.7.17,27,29.5,13:11,24.4,18:18,5.1
"		165",목포,2017.7.18,25.1,26.5,14:39,23.2,5:46,3.3
"		165",목포,2017.7.19,26.8,31.5,16:04,23.9,4:56,7.6
"		165",목포,2017.7.20,29,33.3,16:07,24.8,3:26,8.5
"		165",목포,2017.7.21,29.6,33.9,12:28,27.3,2:26,6.6
"		165",목포,2017.7.22,28.2,30.8,11:10,26.6,4:47,4.2
"		165",목포,2017.7.23,28.8,31.1,11:59,26.6,4:26,4.5
"		165",목포,2017.7.24,29.2,32.6,13:33,26.7,4:24,5.9
"		165",목포,2017.7.25,27.9,31,13:21,26.1,9:13,4.9
"		165",목포,2017.7.26,27.9,31.8,13:00,25.3,7:14,6.5
"		165",목포,2017.7.27,28.1,33.9,15:48,23.3,5:44,10.6
"		165",목포,2017.7.28,28.2,32,13:33,24.7,5:22,7.3
"		165",목포,2017.7.29,28.4,31.7,14:31,26.3,3:15,5.4
"		165",목포,2017.7.30,28.6,32.6,16:14,25.6,5:28,7
"		165",목포,2017.7.31,26.9,30.5,12:17,23.9,17:43,6.6
"		165",목포,2017.8.1,29.5,34.1,15:01,25,6:12,9.1
"		165",목포,2017.8.2,29.4,33.4,15:54,26.1,5:26,7.3
"		165",목포,2017.8.3,28.6,32.3,15:24,25.5,6:07,6.8
"		165",목포,2017.8.4,30,34.5,13:09,26.1,5:00,8.4
"		165",목포,2017.8.5,30.4,34.5,15:38,26.8,4:32,7.7
"		165",목포,2017.8.6,30.1,34.3,13:36,26.8,3:20,7.5
"		165",목포,2017.8.7,29.2,33.3,14:01,26.7,6:35,6.6
"		165",목포,2017.8.8,27.9,31.5,13:06,26.1,23:37,5.4
"		165",목포,2017.8.9,27,30.4,12:41,25.5,22:00,4.9
"		165",목포,2017.8.10,27.3,30.7,14:10,24.7,4:40,6
"		165",목포,2017.8.11,27.7,31.7,13:07,24.3,5:46,7.4
"		165",목포,2017.8.12,27.8,32.2,12:24,25.2,6:12,7
"		165",목포,2017.8.13,24.4,26.2,0:01,22.7,19:42,3.5
"		165",목포,2017.8.14,25,27.7,16:06,23,7:16,4.7
"		165",목포,2017.8.15,25.7,29.1,15:42,23.7,6:09,5.4
"		165",목포,2017.8.16,26,28.3,16:37,24.6,4:59,3.7
"		165",목포,2017.8.17,26.1,28.9,16:53,24,3:38,4.9
"		165",목포,2017.8.18,26.4,30,16:23,24,5:50,6
"		165",목포,2017.8.19,26.2,28.1,16:36,23.6,5:49,4.5
"		165",목포,2017.8.20,26.3,30.6,12:57,23.1,6:50,7.5
"		165",목포,2017.8.21,26.4,30.2,15:22,23.5,5:36,6.7
"		165",목포,2017.8.22,28.2,31.2,15:12,25.8,5:38,5.4
"		165",목포,2017.8.23,29.6,32.9,14:58,26.4,5:34,6.5
"		165",목포,2017.8.24,29.2,31.5,15:36,27.7,23:56,3.8
"		165",목포,2017.8.25,26.7,30.6,14:15,23.6,6:45,7
"		165",목포,2017.8.26,25.4,29.8,15:03,21.9,23:54,7.9
"		165",목포,2017.8.27,25,30.4,13:50,20.1,5:48,10.3
"		165",목포,2017.8.28,26.9,31,13:52,22.2,4:57,8.8
"		165",목포,2017.8.29,23.5,27.1,0:01,19.9,23:59,7.2
"		165",목포,2017.8.30,20.9,25,13:49,18.2,7:13,6.8
"		165",목포,2017.8.31,22.8,26.9,14:42,18.6,4:47,8.3
"		165",목포,2017.9.1,23.7,28.8,15:35,19.6,6:25,9.2
"		165",목포,2017.9.2,22.8,25.1,13:16,19.9,5:50,5.2
"		165",목포,2017.9.3,23.4,27.7,13:39,19.1,6:21,8.6
"		165",목포,2017.9.4,23.6,26.2,13:34,21.3,5:40,4.9
"		165",목포,2017.9.5,21.5,23.1,0:57,20.8,8:35,2.3
"		165",목포,2017.9.6,21.7,24.1,12:47,19.2,23:23,4.9
"		165",목포,2017.9.7,21.8,25.6,16:01,19,1:48,6.6
"		165",목포,2017.9.8,23.3,27.9,13:57,20.7,6:41,7.2
"		165",목포,2017.9.9,23.5,27.6,12:51,20,6:17,7.6
"		165",목포,2017.9.10,24.4,29.8,15:39,19.9,6:12,9.9
"		165",목포,2017.9.11,22.4,25.3,6:03,19.9,0:31,5.4
"		165",목포,2017.9.12,22.8,27.4,13:19,19.5,23:16,7.9
"		165",목포,2017.9.13,21.9,27.1,13:41,18.2,6:08,8.9
"		165",목포,2017.9.14,22.4,28.7,15:01,16.9,5:38,11.8
"		165",목포,2017.9.15,21.8,25.4,14:29,19.3,23:46,6.1
"		165",목포,2017.9.16,21.2,26.2,15:44,16.1,5:06,10.1
"		165",목포,2017.9.17,21.9,26.7,13:27,18.3,6:11,8.4
"		165",목포,2017.9.18,22.5,26.1,13:27,19.3,6:04,6.8
"		165",목포,2017.9.19,23.7,27.6,13:05,21.7,5:39,5.9
"		165",목포,2017.9.20,20.9,23.1,15:27,16.9,23:09,6.2
"		165",목포,2017.9.21,20.1,25.7,13:21,15,5:48,10.7
"		165",목포,2017.9.22,21.3,26.9,13:15,17.4,4:52,9.5
"		165",목포,2017.9.23,21.5,25.7,14:40,18.4,6:33,7.3
"		165",목포,2017.9.24,22.5,27.4,14:24,19.1,7:14,8.3
"		165",목포,2017.9.25,24,30.3,13:18,19.3,5:35,11
"		165",목포,2017.9.26,24.6,29.8,14:28,21.4,6:36,8.4
"		165",목포,2017.9.27,21,22.9,15:34,19.1,8:07,3.8
"		165",목포,2017.9.28,21.1,25,14:21,18.3,23:59,6.7
"		165",목포,2017.9.29,18.4,21.9,13:09,15.6,5:39,6.3
"		165",목포,2017.9.30,20.3,28.6,14:15,13.1,6:20,15.5
"		165",목포,2017.10.1,19.2,21.5,23:53,16.4,11:44,5.1
"		165",목포,2017.10.2,21.2,22.8,12:33,19.3,23:59,3.5
"		165",목포,2017.10.3,19.1,22.3,13:27,17.6,18:35,4.7
"		165",목포,2017.10.4,18.3,22.9,14:26,14.8,6:20,8.1
"		165",목포,2017.10.5,17.6,20.9,11:20,15.5,23:42,5.4
"		165",목포,2017.10.6,16.8,18.4,22:12,15,3:22,3.4
"		165",목포,2017.10.7,19.7,23.9,12:52,16.6,5:37,7.3
"		165",목포,2017.10.8,21.3,26.5,13:54,17.6,3:02,8.9
"		165",목포,2017.10.9,22.2,28.1,12:35,18.7,6:15,9.4
"		165",목포,2017.10.10,22.4,27.9,14:14,19.2,1:15,8.7
"		165",목포,2017.10.11,17.8,20.9,0:25,15.4,23:20,5.5
"		165",목포,2017.10.12,13.2,15.4,0:01,11.2,17:05,4.2
"		165",목포,2017.10.13,14.4,19,14:28,10.1,5:22,8.9
"		165",목포,2017.10.14,16.6,21.1,15:20,12.8,1:53,8.3
"		165",목포,2017.10.15,15,17.7,14:59,11.5,6:38,6.2
"		165",목포,2017.10.16,16.6,19.8,13:19,15.2,5:08,4.6
"		165",목포,2017.10.17,16,19.9,13:05,13,6:51,6.9
"		165",목포,2017.10.18,17.1,19.1,14:00,15.6,0:01,3.5
"		165",목포,2017.10.19,16.5,20.5,14:03,14.4,7:27,6.1
"		165",목포,2017.10.20,16.6,22.1,14:31,12.5,6:48,9.6
"		165",목포,2017.10.21,16.7,22,13:52,12.4,7:01,9.6
"		165",목포,2017.10.22,16.6,21.6,14:09,12.4,7:19,9.2
"		165",목포,2017.10.23,14.7,19,13:43,10.8,7:14,8.2
"		165",목포,2017.10.24,14.8,19.2,13:30,11.3,6:46,7.9
"		165",목포,2017.10.25,14.2,18.8,13:17,10.8,7:18,8
"		165",목포,2017.10.26,14.7,19.6,15:04,9.6,5:51,10
"		165",목포,2017.10.27,15.5,20.8,15:12,11.5,6:53,9.3
"		165",목포,2017.10.28,16.4,21.5,14:49,11.4,6:59,10.1
"		165",목포,2017.10.29,13.6,16.9,9:30,10.8,23:48,6.1
"		165",목포,2017.10.30,10.3,12.7,12:13,8,23:56,4.7
"		165",목포,2017.10.31,11.2,16.1,14:28,5.6,6:27,10.5
"		165",목포,2017.11.1,12.7,18.1,15:19,7.4,7:22,10.7
"		165",목포,2017.11.2,13.4,17,14:17,9.9,6:14,7.1
"		165",목포,2017.11.3,12,17.6,12:25,9.9,7:03,7.7
"		165",목포,2017.11.4,9.6,11.9,14:39,7.2,22:58,4.7
"		165",목포,2017.11.5,9.5,14.9,15:14,5.3,7:09,9.6
"		165",목포,2017.11.6,10.6,15.9,15:03,4.7,7:25,11.2
"		165",목포,2017.11.7,15.9,19.6,15:15,10,0:14,9.6
"		165",목포,2017.11.8,14.3,17.7,12:55,9.8,23:58,7.9
"		165",목포,2017.11.9,11.3,17.3,16:07,6.8,6:14,10.5
"		165",목포,2017.11.10,14,19.9,12:49,9.5,1:03,10.4
"		165",목포,2017.11.11,9.3,11.6,13:02,6.2,23:23,5.4
"		165",목포,2017.11.12,8.3,13.9,15:53,4.5,5:59,9.4
"		165",목포,2017.11.13,10.5,14.8,15:33,5.2,6:52,9.6
"		165",목포,2017.11.14,10.7,14.4,12:20,7.7,22:25,6.7
"		165",목포,2017.11.15,8.5,12,11:55,4.7,23:46,7.3
"		165",목포,2017.11.16,6.4,10.9,14:01,3.8,4:18,7.1
"		165",목포,2017.11.17,8.3,12.4,14:55,2.9,7:10,9.5
"		165",목포,2017.11.18,4.5,10.2,0:08,3,17:23,7.2
"		165",목포,2017.11.19,4.1,7.1,13:17,1.2,6:38,5.9
"		165",목포,2017.11.20,6.2,10,15:00,3.9,4:22,6.1
"		165",목포,2017.11.21,6.7,11.1,15:33,2.8,7:17,8.3
"		165",목포,2017.11.22,8.2,12.5,14:18,5.4,0:01,7.1
"		165",목포,2017.11.23,6.7,9.4,12:27,4.2,20:40,5.2
"		165",목포,2017.11.24,6.9,9.9,10:52,2.9,23:56,7
"		165",목포,2017.11.25,7.7,13.1,14:50,1.5,7:16,11.6
"		165",목포,2017.11.26,10.7,15.5,13:10,5.7,23:55,9.8
"		165",목포,2017.11.27,5,10.4,15:26,0.9,7:38,9.5
"		165",목포,2017.11.28,9.5,14.5,13:18,3.4,3:28,11.1
"		165",목포,2017.11.29,8.1,10.8,0:19,5.8,22:50,5
"		165",목포,2017.11.30,3.6,5.8,0:01,1.6,21:27,4.2
"		165",목포,2017.12.1,1.8,5,13:48,-0.6,6:03,5.6
"		165",목포,2017.12.2,3.9,9.3,14:51,-1,5:22,10.3
"		165",목포,2017.12.3,7.4,13.4,12:58,2.4,5:52,11
"		165",목포,2017.12.4,4.6,7.1,2:54,1.2,23:47,5.9
"		165",목포,2017.12.5,0.2,3.1,14:10,-2.6,7:49,5.7
"		165",목포,2017.12.6,5.1,10,15:00,-0.3,0:01,10.3
"		165",목포,2017.12.7,6,10.5,12:39,3.3,23:26,7.2
"		165",목포,2017.12.8,1.2,4.1,0:03,-1.1,8:22,5.2
"		165",목포,2017.12.9,4.5,8.2,15:12,-0.1,0:41,8.3
"		165",목포,2017.12.10,6.4,10.3,15:28,3.8,23:59,6.5
"		165",목포,2017.12.11,1.3,4.1,0:44,-1.1,18:03,5.2
"		165",목포,2017.12.12,-2.7,-0.5,0:01,-5,7:52,4.5
"		165",목포,2017.12.13,-1.8,1.3,14:42,-3.8,6:58,5.1
"		165",목포,2017.12.14,-1.2,2.5,14:00,-5.3,6:12,7.8
"		165",목포,2017.12.15,1.3,5,14:12,-3,5:54,8
"		165",목포,2017.12.16,0.8,4.7,3:50,-2.8,19:34,7.5
"		165",목포,2017.12.17,-1.7,0.8,14:40,-4.1,7:57,4.9
"		165",목포,2017.12.18,2.9,7.3,13:16,-2.5,2:41,9.8
"		165",목포,2017.12.19,2,6.3,0:01,-0.3,23:46,6.6
"		165",목포,2017.12.20,2.3,6.8,15:46,-1.2,8:00,8
"		165",목포,2017.12.21,1.6,5.1,14:34,-0.7,8:03,5.8
"		165",목포,2017.12.22,4.1,10.2,15:13,-1.3,5:26,11.5
"		165",목포,2017.12.23,6.7,13,14:04,1.7,6:22,11.3
"		165",목포,2017.12.24,7.6,12.5,11:23,4.4,19:14,8.1
"		165",목포,2017.12.25,2.5,4.8,0:01,1.2,23:28,3.6
"		165",목포,2017.12.26,3,7.4,12:02,0.6,22:08,6.8
"		165",목포,2017.12.27,-0.6,1.6,13:24,-2.6,23:25,4.2
"		165",목포,2017.12.28,-0.2,3.3,16:42,-3.2,2:38,6.5
"		165",목포,2017.12.29,3.4,7.4,15:24,-1.4,6:33,8.8
"		165",목포,2017.12.30,5.2,7.4,14:35,3,6:27,4.4
"		165",목포,2017.12.31,3.8,7.1,13:37,2,21:35,5.1
"		165",목포,2018.1.1,2.5,6.1,15:34,0.1,7:41,6
"		165",목포,2018.1.2,2.8,7.7,14:12,-2.1,7:45,9.8
"		165",목포,2018.1.3,1,2.5,2:21,-0.4,21:07,2.9
"		165",목포,2018.1.4,-0.4,0.6,0:01,-1,8:31,1.6
"		165",목포,2018.1.5,1.5,3.9,15:16,-0.8,0:01,4.7
"		165",목포,2018.1.6,2.5,5.7,14:27,-0.4,23:44,6.1
"		165",목포,2018.1.7,2.6,5.9,18:43,-1,1:31,6.9
"		165",목포,2018.1.8,3.5,4.5,16:08,2.3,23:33,2.2
"		165",목포,2018.1.9,1.3,2.8,0:01,-0.5,7:56,3.3
"		165",목포,2018.1.10,-1.8,2.5,0:35,-4,23:48,6.5
"		165",목포,2018.1.11,-4.1,-2.2,15:08,-5.2,24:00:00,3
"		165",목포,2018.1.12,-5.9,-3.2,15:21,-9,7:43,5.8
"		165",목포,2018.1.13,-0.6,5,15:03,-5.6,0:40,10.6
"		165",목포,2018.1.14,2.3,7.8,15:42,-2.6,4:15,10.4
"		165",목포,2018.1.15,5.2,10.3,16:12,1.1,7:38,9.2
"		165",목포,2018.1.16,5.3,7.5,15:41,2.8,0:06,4.7
"		165",목포,2018.1.17,5.4,7.9,14:16,4.2,4:17,3.7
"		165",목포,2018.1.18,4.6,7.7,13:02,1,23:37,6.7
"		165",목포,2018.1.19,1.8,6.2,14:55,-1.3,8:07,7.5
"		165",목포,2018.1.20,2.5,8,15:19,-1.9,6:51,9.9
"		165",목포,2018.1.21,2.9,6.9,13:50,-0.2,6:35,7.1
"		165",목포,2018.1.22,5.4,10.2,13:33,1.9,23:46,8.3
"		165",목포,2018.1.23,-3.5,2,0:01,-6.9,23:46,8.9
"		165",목포,2018.1.24,-7.9,-5.3,15:17,-11.3,8:03,6
"		165",목포,2018.1.25,-6.8,-5.3,22:06,-8.9,1:59,3.6
"		165",목포,2018.1.26,-6.1,-4.8,19:22,-8,5:55,3.2
"		165",목포,2018.1.27,-5.6,-1.6,16:21,-9.9,6:36,8.3
"		165",목포,2018.1.28,-1.7,1.1,16:02,-3.1,5:32,4.2
"		165",목포,2018.1.29,-3.5,-1.6,15:16,-5.7,23:50,4.1
"		165",목포,2018.1.30,-3.1,0.2,14:40,-6.4,7:41,6.6
"		165",목포,2018.1.31,0,4.2,13:39,-4,6:33,8.2
"		165",목포,2018.2.1,-0.3,3.3,13:44,-3.2,7:59,6.5
"		165",목포,2018.2.2,-1.2,1.7,14:07,-3.8,4:47,5.5
"		165",목포,2018.2.3,-2.6,-0.6,2:49,-4.3,23:57,3.7
"		165",목포,2018.2.4,-4.5,-2.7,15:32,-5.6,9:35,2.9
"		165",목포,2018.2.5,-4.9,-2.2,13:28,-7.8,8:08,5.6
"		165",목포,2018.2.6,-5.8,-3.8,14:45,-8.2,8:04,4.4
"		165",목포,2018.2.7,-4.1,-0.3,14:11,-9.2,7:54,8.9
"		165",목포,2018.2.8,-1.1,3.6,16:15,-5.4,3:35,9
"		165",목포,2018.2.9,3.4,7.2,12:27,-0.3,5:59,7.5
"		165",목포,2018.2.10,1.6,4.8,12:53,-1.3,23:45,6.1
"		165",목포,2018.2.11,-1.1,1.3,13:52,-2.4,20:05,3.7
"		165",목포,2018.2.12,-1.1,0.6,23:14,-3.3,8:08,3.9
"		165",목포,2018.2.13,2.3,6.5,16:27,-1.9,7:54,8.4
"		165",목포,2018.2.14,6.6,12.8,12:39,2.3,2:10,10.5
"		165",목포,2018.2.15,1,3.9,13:47,-0.8,23:59,4.7
"		165",목포,2018.2.16,0.5,3.6,13:06,-1.2,2:54,4.8
"		165",목포,2018.2.17,0.3,2.7,13:48,-2.2,23:10,4.9
"		165",목포,2018.2.18,1.2,5.3,13:48,-3.5,7:08,8.8
"		165",목포,2018.2.19,3,7.4,12:46,0.8,23:56,6.6
"		165",목포,2018.2.20,2.7,6.3,12:20,-0.4,7:29,6.7
"		165",목포,2018.2.21,1,2.8,13:04,-0.7,23:55,3.5
"		165",목포,2018.2.22,1.8,7.1,15:19,-2.5,7:26,9.6
"		165",목포,2018.2.23,5.8,10.9,14:21,0.7,2:23,10.2
"		165",목포,2018.2.24,4.9,10.5,14:15,2,6:29,8.5
"		165",목포,2018.2.25,3.4,7.9,13:30,1.2,23:58,6.7
"		165",목포,2018.2.26,3.5,10.4,14:57,-2.5,7:22,12.9
"		165",목포,2018.2.27,7.3,13.4,16:25,0.1,7:12,13.3
"		165",목포,2018.2.28,7.8,10.5,9:30,3.7,19:36,6.8
"		165",목포,2018.3.1,3.2,6.9,7:10,0,23:13,6.9
"		165",목포,2018.3.2,1.5,6.7,14:56,-2.2,6:59,8.9
"		165",목포,2018.3.3,8.6,16.5,14:14,-0.1,2:08,16.6
"		165",목포,2018.3.4,13.4,17.4,14:32,9.4,7:03,8
"		165",목포,2018.3.5,7.2,15.4,0:35,5.9,23:24,9.5
"		165",목포,2018.3.6,5.9,11.4,14:17,2.5,7:30,8.9
"		165",목포,2018.3.7,6.6,10.3,13:13,3.6,2:08,6.7
"		165",목포,2018.3.8,3.4,5.2,13:40,1.9,23:34,3.3
"		165",목포,2018.3.9,4,8,15:09,1.7,23:54,6.3
"		165",목포,2018.3.10,3.8,8.7,14:43,-0.3,6:55,9
"		165",목포,2018.3.11,6,12.7,16:12,1.5,5:46,11.2
"		165",목포,2018.3.12,8.9,16.2,14:25,2,6:03,14.2
"		165",목포,2018.3.13,13.1,19.7,13:13,6.4,4:13,13.3
"		165",목포,2018.3.14,16.3,21.9,12:53,10,6:58,11.9
"		165",목포,2018.3.15,11.8,15.8,0:01,5.9,23:56,9.9
"		165",목포,2018.3.16,7,9.1,16:10,4.9,6:30,4.2
"		165",목포,2018.3.17,7,11.4,14:19,4.4,4:55,7
"		165",목포,2018.3.18,9.4,13.3,13:58,3.6,3:25,9.7
"		165",목포,2018.3.19,10.9,12.8,2:33,8.2,16:53,4.6
"		165",목포,2018.3.20,7.3,10.9,13:56,2.1,23:57,8.8
"		165",목포,2018.3.21,1.9,3,14:27,0.7,2:58,2.3
"		165",목포,2018.3.22,5.1,9.2,14:28,2.1,0:10,7.1
"		165",목포,2018.3.23,6.3,10.4,13:37,3.1,1:32,7.3
"		165",목포,2018.3.24,8.7,14.6,15:57,3,6:26,11.6
"		165",목포,2018.3.25,9.3,14.1,14:25,6.4,7:30,7.7
"		165",목포,2018.3.26,11.2,16.9,16:40,6.5,4:53,10.4
"		165",목포,2018.3.27,12.8,18,16:00,7.5,6:46,10.5
"		165",목포,2018.3.28,13.7,19.4,14:42,7.4,6:58,12
"		165",목포,2018.3.29,14.5,19.2,13:33,10.1,22:39,9.1
"		165",목포,2018.3.30,13.2,21.1,13:59,8.9,7:09,12.2
"		165",목포,2018.3.31,15,22.4,13:37,8.9,5:50,13.5
"		165",목포,2018.4.1,17,22.2,14:13,12.9,3:35,9.3
"		165",목포,2018.4.2,18.4,24.3,14:08,12.9,5:05,11.4
"		165",목포,2018.4.3,18.9,23.9,11:59,14.1,6:41,9.8
"		165",목포,2018.4.4,13.1,17.8,0:01,10.7,15:37,7.1
"		165",목포,2018.4.5,12.4,15.3,14:05,10.8,5:22,4.5
"		165",목포,2018.4.6,8.2,12.5,0:01,5.1,23:59,7.4
"		165",목포,2018.4.7,5.6,8.2,14:23,2.3,4:11,5.9
"		165",목포,2018.4.8,10.3,14.8,15:02,4.2,6:32,10.6
"		165",목포,2018.4.9,12,17.6,16:21,7.5,7:13,10.1
"		165",목포,2018.4.10,16.8,21,15:18,10.8,0:33,10.2
"		165",목포,2018.4.11,13.9,19.2,13:58,8.7,23:52,10.5
"		165",목포,2018.4.12,11.8,17.5,14:24,6.3,6:18,11.2
"		165",목포,2018.4.13,14.1,17.9,13:56,9.6,6:24,8.3
"		165",목포,2018.4.14,10.7,15,0:01,7.9,21:32,7.1
"		165",목포,2018.4.15,9.4,13.6,12:48,7.3,6:21,6.3
"		165",목포,2018.4.16,9.9,14.4,12:37,5.7,6:13,8.7
"		165",목포,2018.4.17,12.2,17.3,14:10,8.3,3:49,9
"		165",목포,2018.4.18,10.9,16.1,13:51,6.8,6:19,9.3
"		165",목포,2018.4.19,12.7,19.6,14:36,5.1,6:13,14.5
"		165",목포,2018.4.20,15.6,22.5,14:49,9.4,5:33,13.1
"		165",목포,2018.4.21,17.7,23.3,12:28,10.5,6:23,12.8
"		165",목포,2018.4.22,18.5,22.2,12:35,15.6,23:59,6.6
"		165",목포,2018.4.23,15.1,15.7,21:08,14.2,8:57,1.5
"		165",목포,2018.4.24,13.7,15.3,0:01,12.6,16:20,2.7
"		165",목포,2018.4.25,14.2,18.2,15:22,11.6,23:58,6.6
"		165",목포,2018.4.26,13.6,19,14:05,10.1,5:40,8.9
"		165",목포,2018.4.27,14,18,15:07,10.2,5:39,7.8
"		165",목포,2018.4.28,15.3,21,15:31,10.3,6:23,10.7
"		165",목포,2018.4.29,15.7,20.6,14:29,11.2,6:17,9.4
"		165",목포,2018.4.30,19.5,23.7,14:35,16.2,0:01,7.5
"		165",목포,2018.5.1,19.5,23.4,12:03,17,0:01,6.4
"		165",목포,2018.5.2,15.4,18.6,0:01,11,21:41,7.6
"		165",목포,2018.5.3,12.8,15.7,10:27,11.1,0:01,4.6
"		165",목포,2018.5.4,14.7,18.4,15:26,11.6,0:01,6.8
"		165",목포,2018.5.5,18.5,23.5,13:36,12.2,0:01,11.3
"		165",목포,2018.5.6,16.4,18.8,0:04,15.5,4:44,3.3
"		165",목포,2018.5.7,17.6,20.7,15:23,15.4,3:43,5.3
"		165",목포,2018.5.8,16.8,21.6,14:25,14.7,2:21,6.9
"		165",목포,2018.5.9,14.5,17,15:12,12.3,23:10,4.7
"		165",목포,2018.5.10,15,19.4,15:58,11.9,5:55,7.5
"		165",목포,2018.5.11,17,22.3,15:47,10.7,5:51,11.6
"		165",목포,2018.5.12,17.9,20.5,10:41,16.3,17:12,4.2
"		165",목포,2018.5.13,15.2,18.2,15:12,13.2,23:56,5
"		165",목포,2018.5.14,19.1,26.7,15:27,12.9,2:03,13.8
"		165",목포,2018.5.15,22.4,27.3,14:03,16.5,5:07,10.8
"		165",목포,2018.5.16,22.5,23.5,13:24,21.6,21:58,1.9
"		165",목포,2018.5.17,22,23.2,13:18,20.2,23:24,3
"		165",목포,2018.5.18,18.2,20.8,9:32,15.6,23:24,5.2
"		165",목포,2018.5.19,17.3,20.5,17:03,15.4,0:38,5.1
"		165",목포,2018.5.20,18,25.7,14:00,13.3,4:22,12.4
"		165",목포,2018.5.21,17.8,23.2,12:51,12.2,5:45,11
"		165",목포,2018.5.22,19.2,24.4,12:41,16.1,2:30,8.3
"		165",목포,2018.5.23,17.3,21.2,12:30,13.1,23:54,8.1
"		165",목포,2018.5.24,18.4,24.6,14:02,11.4,5:25,13.2
"		165",목포,2018.5.25,19.7,26.2,12:31,13.8,5:44,12.4
"		165",목포,2018.5.26,20.4,27,13:20,15.8,4:41,11.2
"		165",목포,2018.5.27,20,24.4,12:20,16.2,3:37,8.2
"		165",목포,2018.5.28,20.6,25.4,12:12,17.5,5:28,7.9
"		165",목포,2018.5.29,21.7,25.9,11:18,19,2:55,6.9
"		165",목포,2018.5.30,20.1,22.9,13:10,17.5,23:44,5.4
"		165",목포,2018.5.31,18.7,23,16:45,16.1,4:47,6.9
"		165",목포,2018.6.1,20.8,27.5,15:12,15.5,4:19,12
"		165",목포,2018.6.2,22.7,30.1,14:12,16.6,4:29,13.5
"		165",목포,2018.6.3,22.2,26.8,14:49,18.3,3:16,8.5
"		165",목포,2018.6.4,22.1,27,12:16,17.6,4:11,9.4
"		165",목포,2018.6.5,21.7,24.9,16:57,19.7,23:55,5.2
"		165",목포,2018.6.6,22,26.6,14:54,19.2,1:36,7.4
"		165",목포,2018.6.7,21.9,27,13:58,18.3,5:26,8.7
"		165",목포,2018.6.8,21.3,25.6,15:22,18.8,5:41,6.8
"		165",목포,2018.6.9,22.4,28.6,13:32,17.5,4:53,11.1
"		165",목포,2018.6.10,21.8,25.9,14:06,18.8,5:42,7.1
"		165",목포,2018.6.11,21.1,24.3,14:35,19.3,4:44,5
"		165",목포,2018.6.12,20.9,24.8,15:59,19,4:33,5.8
"		165",목포,2018.6.13,22.3,27.3,15:26,18.1,4:49,9.2
"		165",목포,2018.6.14,22.4,27.6,14:12,18.5,5:11,9.1
"		165",목포,2018.6.15,21.8,26.2,14:54,18.6,4:14,7.6
"		165",목포,2018.6.16,20.9,26.6,13:53,18.2,6:13,8.4
"		165",목포,2018.6.17,21.5,25.8,11:55,18,2:16,7.8
"		165",목포,2018.6.18,23.3,27.9,14:24,19.7,5:08,8.2
"		165",목포,2018.6.19,22.5,25.9,14:19,20.5,23:56,5.4
"		165",목포,2018.6.20,22.1,26.3,13:41,19.2,5:53,7.1
"		165",목포,2018.6.21,22.6,27.4,14:06,19.4,5:53,8
"		165",목포,2018.6.22,23.9,28.8,12:32,19.4,6:12,9.4
"		165",목포,2018.6.23,23.2,26.7,15:03,21.1,4:18,5.6
"		165",목포,2018.6.24,23.8,28,15:02,20.8,5:16,7.2
"		165",목포,2018.6.25,25.5,31.7,14:37,20.4,5:11,11.3
"		165",목포,2018.6.26,25.3,27.3,11:17,23.6,0:01,3.7
"		165",목포,2018.6.27,24.1,25.3,1:28,23,5:10,2.3
